lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,y0.1,y0.2,theta.1,theta.2,theta.3,theta.4
# Adaptation terminated
# Step size = 0.0354414
# Diagonal elements of inverse mass matrix:
# 0.00462503, 0.722189, 0.0116221, 0.797175, 0.000378294, 0.00336658
-555.513,0.963379,0.0354414,7,127,0,559.655,2.31045,0.0331374,0.199339,0.010993,50.5447,4.02851,40.0838,28.6223,17.0025,10.8406,7.57042,4.13977,3.75557,2.90958,1.5787,0.856583,0.342352,0.185756,0.100789,0.0402821,0.00873535,0.000757222,10.3055,21.5712,32.9306,38.8802,41.964,44.7386,43.8908,34.0215,18.4596,10.0159,4.0031,2.17203,1.17851,0.471019,0.102144,0.00885285,7.57042,2.90958,1.5787,0.856583,0.342352,0.185756,0.100789,0.0402821,0.00873535,0.000757222,41.964,34.0215,18.4596,10.0159,4.0031,2.17203,1.17851,0.471019,0.102144,0.00885285,50.5447,0,2.31045,0.0331374,0.199339,0.010993
-557.49,0.989273,0.0354414,7,127,0,558.726,2.19048,0.0371135,0.212027,0.0111981,50.74,4.72293,40.7086,29.5767,18.0633,11.7967,8.38282,4.62834,4.1635,3.17863,1.66568,0.872858,0.33111,0.173509,0.0909229,0.0344907,0.00685636,0.000517509,9.85674,20.7686,31.9909,38.023,41.2335,44.2855,43.4473,33.1934,17.3942,9.11497,3.45766,1.8119,0.94948,0.360174,0.0715963,0.0053983,8.38282,3.17863,1.66568,0.872858,0.33111,0.173509,0.0909229,0.0344907,0.00685636,0.000517509,41.2335,33.1934,17.3942,9.11497,3.45766,1.8119,0.94948,0.360174,0.0715963,0.0053983,50.74,0,2.19048,0.0371135,0.212027,0.0111981
-557.963,0.966279,0.0354414,7,127,0,562.617,2.28989,0.133652,0.239599,0.00126066,48.596,4.23997,38.2498,27.0651,15.9611,10.2314,7.27167,4.30497,3.9783,3.05248,1.61746,0.857068,0.330587,0.175174,0.0928216,0.0358039,0.00731815,0.000577499,9.76825,20.3028,30.7,35.9919,38.6529,40.8725,40.0086,30.7072,16.2713,8.62191,3.32564,1.76221,0.933766,0.360171,0.0736141,0.00580291,7.27167,3.05248,1.61746,0.857068,0.330587,0.175174,0.0928216,0.0358039,0.00731815,0.000577499,38.6529,30.7072,16.2713,8.62191,3.32564,1.76221,0.933766,0.360171,0.0736141,0.00580291,48.596,0,2.28989,0.133652,0.239599,0.00126066
-561.489,0.98369,0.0354414,6,127,0,564.469,2.44694,0.138268,0.272436,0.000565975,48.6314,4.21333,37.6883,26.134,15.0779,9.64054,6.9626,4.48241,4.21585,3.20139,1.65405,0.854595,0.317378,0.163979,0.084723,0.0314642,0.00603748,0.00043028,10.3496,21.2492,31.6116,36.6279,39.0189,40.7553,39.7871,30.2171,15.6122,8.06631,2.99566,1.54776,0.799676,0.296983,0.0569847,0.00406067,6.9626,3.20139,1.65405,0.854595,0.317378,0.163979,0.084723,0.0314642,0.00603748,0.00043028,39.0189,30.2171,15.6122,8.06631,2.99566,1.54776,0.799676,0.296983,0.0569847,0.00406067,48.6314,0,2.44694,0.138268,0.272436,0.000565975
-559.695,0.937484,0.0354414,6,127,0,563.773,2.36853,0.126783,0.261497,0.00103749,48.1698,4.37226,37.6577,26.4229,15.4666,9.94329,7.15539,4.46729,4.17711,3.21879,1.72282,0.922121,0.361084,0.193266,0.103445,0.040507,0.00848932,0.000696916,9.97052,20.6009,30.9062,36.028,38.5402,40.5181,39.6438,30.5547,16.3541,8.75333,3.42764,1.8346,0.98195,0.384513,0.0805901,0.00661394,7.15539,3.21879,1.72282,0.922121,0.361084,0.193266,0.103445,0.040507,0.00848932,0.000696916,38.5402,30.5547,16.3541,8.75333,3.42764,1.8346,0.98195,0.384513,0.0805901,0.00661394,48.1698,0,2.36853,0.126783,0.261497,0.00103749
-561.869,0.993227,0.0354414,7,127,0,564.839,2.28875,0.126321,0.269262,0.000760436,48.1159,4.56378,37.9176,26.9201,16.0439,10.4593,7.58821,4.72946,4.40293,3.36583,1.76753,0.928203,0.353229,0.185495,0.0974104,0.0370698,0.00740781,0.000563444,9.65737,20.0459,30.2577,35.4272,38.0113,40.1326,39.2617,30.0212,15.7653,8.27901,3.15058,1.6545,0.868843,0.330639,0.066076,0.00502502,7.58821,3.36583,1.76753,0.928203,0.353229,0.185495,0.0974104,0.0370698,0.00740781,0.000563444,38.0113,30.0212,15.7653,8.27901,3.15058,1.6545,0.868843,0.330639,0.066076,0.00502502,48.1159,0,2.28875,0.126321,0.269262,0.000760436
-559.039,0.981969,0.0354414,7,127,0,564.38,2.20161,0.147336,0.222479,0.000204788,51.3592,3.88523,40.7143,29.0759,17.3156,11.106,7.82414,4.40434,4.01783,3.0967,1.65926,0.88906,0.348702,0.18684,0.100112,0.0392656,0.00825247,0.000680638,9.96983,20.8448,31.7722,37.4687,40.4063,43.0123,42.1662,32.5141,17.4216,9.33477,3.66124,1.96175,1.05114,0.412273,0.0866409,0.00714108,7.82414,3.0967,1.65926,0.88906,0.348702,0.18684,0.100112,0.0392656,0.00825247,0.000680638,40.4063,32.5141,17.4216,9.33477,3.66124,1.96175,1.05114,0.412273,0.0866409,0.00714108,51.3592,0,2.20161,0.147336,0.222479,0.000204788
-559.693,0.996526,0.0354414,6,63,0,562.063,2.32167,0.145431,0.22349,0.000189236,50.4106,3.8416,39.4995,27.7438,16.1346,10.1859,7.13479,4.11817,3.80552,2.97428,1.64735,0.912413,0.376095,0.208306,0.115375,0.0475569,0.0108574,0.00102182,10.2607,21.2911,32.1247,37.6052,40.3457,42.6226,41.7872,32.6692,18.0943,10.0218,4.13099,2.28802,1.26725,0.522361,0.119257,0.0112227,7.13479,2.97428,1.64735,0.912413,0.376095,0.208306,0.115375,0.0475569,0.0108574,0.00102182,40.3457,32.6692,18.0943,10.0218,4.13099,2.28802,1.26725,0.522361,0.119257,0.0112227,50.4106,0,2.32167,0.145431,0.22349,0.000189236
-555.547,1,0.0354414,6,63,0,560.673,2.15895,0.138497,0.209603,0.000908452,51.0699,4.26836,40.6857,29.2444,17.5431,11.2669,7.89796,4.29247,3.87726,3.01979,1.65975,0.912244,0.371716,0.204305,0.112292,0.045756,0.0102478,0.000935231,9.7513,20.4715,31.3777,37.1584,40.1928,43.0089,42.242,32.9201,18.0937,9.94478,4.05225,2.22722,1.22414,0.498806,0.111712,0.0101945,7.89796,3.01979,1.65975,0.912244,0.371716,0.204305,0.112292,0.045756,0.0102478,0.000935231,40.1928,32.9201,18.0937,9.94478,4.05225,2.22722,1.22414,0.498806,0.111712,0.0101945,51.0699,0,2.15895,0.138497,0.209603,0.000908452
-558.224,0.992111,0.0354414,6,63,0,559.08,2.29252,0.140811,0.236794,0.00037991,50.5903,4.6042,39.7794,28.1015,16.5226,10.5577,7.4816,4.4086,4.07566,3.14834,1.69546,0.913054,0.360834,0.194318,0.104646,0.0413555,0.00880227,0.00074046,10.1779,21.146,31.9593,37.4558,40.2166,42.5212,41.6477,32.1814,17.3305,9.33296,3.68833,1.98627,1.06966,0.422723,0.0899642,0.00756644,7.4816,3.14834,1.69546,0.913054,0.360834,0.194318,0.104646,0.0413555,0.00880227,0.00074046,40.2166,32.1814,17.3305,9.33296,3.68833,1.98627,1.06966,0.422723,0.0899642,0.00756644,50.5903,0,2.29252,0.140811,0.236794,0.00037991
-556.56,0.779431,0.0354414,7,127,0,560.85,2.03173,0.0154214,0.159224,0.0113913,49.5436,3.9115,40.4417,30.0514,18.8181,12.3425,8.60766,4.06274,3.43116,2.71082,1.54718,0.88304,0.380752,0.217311,0.124029,0.053479,0.0131614,0.00139671,9.02751,19.3122,30.3811,36.7014,40.2864,44.2552,43.7698,34.6544,19.7787,11.2886,4.86742,2.77804,1.58554,0.683657,0.168243,0.0178523,8.60766,2.71082,1.54718,0.88304,0.380752,0.217311,0.124029,0.053479,0.0131614,0.00139671,40.2864,34.6544,19.7787,11.2886,4.86742,2.77804,1.58554,0.683657,0.168243,0.0178523,49.5436,0,2.03173,0.0154214,0.159224,0.0113913
-555.491,0.881976,0.0354414,7,127,0,558.44,2.1762,0.0918851,0.202216,0.004964,50.5429,4.65668,40.3815,29.1413,17.5743,11.3201,7.936,4.2636,3.83463,3.00762,1.68146,0.940046,0.392956,0.219688,0.12282,0.0513417,0.0119984,0.00117305,9.74306,20.4974,31.5083,37.3949,40.5132,43.4758,42.7504,33.5537,18.7587,10.4874,4.3839,2.45089,1.37021,0.572771,0.133856,0.0130756,7.936,3.00762,1.68146,0.940046,0.392956,0.219688,0.12282,0.0513417,0.0119984,0.00117305,40.5132,33.5537,18.7587,10.4874,4.3839,2.45089,1.37021,0.572771,0.133856,0.0130756,50.5429,0,2.1762,0.0918851,0.202216,0.004964
-555.062,0.990091,0.0354414,6,95,0,556.682,1.94564,0.0990419,0.172633,0.00494235,49.3516,3.99393,40.2975,29.9666,18.8055,12.3772,8.67291,4.17035,3.53961,2.762,1.52974,0.847251,0.349224,0.193418,0.107125,0.0441547,0.0100799,0.00094869,8.60959,18.4125,28.9527,34.9623,38.3647,42.1042,41.587,32.5166,18.0094,9.97454,4.11135,2.27708,1.26117,0.519833,0.118673,0.0111666,8.67291,2.762,1.52974,0.847251,0.349224,0.193418,0.107125,0.0441547,0.0100799,0.00094869,38.3647,32.5166,18.0094,9.97454,4.11135,2.27708,1.26117,0.519833,0.118673,0.0111666,49.3516,0,1.94564,0.0990419,0.172633,0.00494235
-554.449,0.990715,0.0354414,7,127,0,557.005,2.09445,0.0886897,0.203182,0.00590677,49.5526,4.5306,39.9247,29.1644,17.9109,11.6968,8.2628,4.39105,3.90188,3.00634,1.61126,0.863565,0.338833,0.181599,0.0973292,0.0381888,0.0080307,0.000662713,9.23002,19.522,30.2283,36.0716,39.2322,42.3595,41.6362,32.1101,17.2096,9.22354,3.61901,1.93962,1.03955,0.407885,0.0857744,0.00707724,8.2628,3.00634,1.61126,0.863565,0.338833,0.181599,0.0973292,0.0381888,0.0080307,0.000662713,39.2322,32.1101,17.2096,9.22354,3.61901,1.93962,1.03955,0.407885,0.0857744,0.00707724,49.5526,0,2.09445,0.0886897,0.203182,0.00590677
-555.339,0.980173,0.0354414,7,127,0,556.823,2.03921,0.128683,0.207451,0.00163472,50.594,4.0434,40.8254,29.8876,18.4156,12.0569,8.52995,4.52689,4.01658,3.10718,1.68164,0.910121,0.362368,0.196117,0.10614,0.0422605,0.0091063,0.000781476,9.18217,19.4401,30.1429,36.0077,39.1936,42.3807,41.685,32.2789,17.4697,9.45478,3.76444,2.03736,1.10264,0.439019,0.0946019,0.00811625,8.52995,3.10718,1.68164,0.910121,0.362368,0.196117,0.10614,0.0422605,0.0091063,0.000781476,39.1936,32.2789,17.4697,9.45478,3.76444,2.03736,1.10264,0.439019,0.0946019,0.00811625,50.594,0,2.03921,0.128683,0.207451,0.00163472
-556.51,0.840989,0.0354414,7,127,0,559.173,2.33687,0.0262373,0.205118,0.0106154,49.5732,4.43291,39.2407,27.9557,16.5713,10.5733,7.41063,4.13136,3.7735,2.97488,1.68287,0.951986,0.405042,0.22913,0.129616,0.0551484,0.0132729,0.0013596,10.2109,21.3394,32.5087,38.3249,41.3236,44.0083,43.2353,34.1007,19.2905,10.9125,4.64294,2.62647,1.48577,0.632153,0.152151,0.0155805,7.41063,2.97488,1.68287,0.951986,0.405042,0.22913,0.129616,0.0551484,0.0132729,0.0013596,41.3236,34.1007,19.2905,10.9125,4.64294,2.62647,1.48577,0.632153,0.152151,0.0155805,49.5732,0,2.33687,0.0262373,0.205118,0.0106154
-556.411,0.99642,0.0354414,6,63,0,557.679,2.36652,0.0231775,0.231249,0.0117016,49.6773,4.37683,39.233,27.8991,16.5797,10.6932,7.62888,4.5167,4.17047,3.23278,1.75563,0.953433,0.381571,0.20722,0.112535,0.045037,0.00978812,0.000851571,10.3355,21.5254,32.6384,38.343,41.2383,43.7196,42.8533,33.2293,18.0459,9.8002,3.92212,2.12999,1.15674,0.462936,0.100616,0.00875154,7.62888,3.23278,1.75563,0.953433,0.381571,0.20722,0.112535,0.045037,0.00978812,0.000851571,41.2383,33.2293,18.0459,9.8002,3.92212,2.12999,1.15674,0.462936,0.100616,0.00875154,49.6773,0,2.36652,0.0231775,0.231249,0.0117016
-560.246,0.996377,0.0354414,7,127,0,561.357,2.5082,0.0034518,0.230158,0.0139648,48.6195,4.20128,37.9388,26.5209,15.3821,9.7643,6.92776,4.19363,3.90634,3.0067,1.60496,0.856718,0.334116,0.178349,0.095201,0.0371285,0.00772938,0.000627932,10.6581,22.0245,33.0474,38.5286,41.2183,43.337,42.3979,32.6406,17.4233,9.30046,3.62714,1.93615,1.0335,0.403061,0.0839081,0.00681196,6.92776,3.0067,1.60496,0.856718,0.334116,0.178349,0.095201,0.0371285,0.00772938,0.000627932,41.2183,32.6406,17.4233,9.30046,3.62714,1.93615,1.0335,0.403061,0.0839081,0.00681196,48.6195,0,2.5082,0.0034518,0.230158,0.0139648
-563.305,0.876917,0.0354414,7,127,0,570.607,1.90022,0.00221202,0.133049,0.0113514,49.6161,3.85567,41.0756,31.1208,20.0001,13.3121,9.28858,3.99417,3.14976,2.52952,1.50982,0.901181,0.415567,0.248045,0.148052,0.0682731,0.0187917,0.00238554,8.52553,18.445,29.4825,36.0676,39.9766,44.7677,44.5782,35.9645,21.4665,12.8129,5.90851,3.52667,2.105,0.970693,0.267177,0.0339111,9.28858,2.52952,1.50982,0.901181,0.415567,0.248045,0.148052,0.0682731,0.0187917,0.00238554,39.9766,35.9645,21.4665,12.8129,5.90851,3.52667,2.105,0.970693,0.267177,0.0339111,49.6161,0,1.90022,0.00221202,0.133049,0.0113514
-560.865,0.976012,0.0354414,6,127,0,567.238,2.44834,0.00188855,0.229176,0.0145095,49.0907,4.60928,38.5388,27.1726,15.9514,10.2033,7.25544,4.3366,4.01765,3.07087,1.61217,0.846374,0.32195,0.169021,0.0887342,0.0337533,0.00674128,0.000512087,10.5356,21.8566,32.9662,38.5774,41.3756,43.6593,42.7077,32.6522,17.1421,8.9994,3.42326,1.79717,0.943497,0.358894,0.0716701,0.00544428,7.25544,3.07087,1.61217,0.846374,0.32195,0.169021,0.0887342,0.0337533,0.00674128,0.000512087,41.3756,32.6522,17.1421,8.9994,3.42326,1.79717,0.943497,0.358894,0.0716701,0.00544428,49.0907,0,2.44834,0.00188855,0.229176,0.0145095
-559.126,0.815531,0.0354414,6,63,0,564.109,2.36682,0.00616902,0.223866,0.013223,49.3089,4.77434,39.0035,27.7896,16.542,10.6602,7.58128,4.42515,4.07287,3.16379,1.72702,0.94273,0.380209,0.207545,0.113292,0.045692,0.0100594,0.000893299,10.2712,21.4224,32.5455,38.2887,41.2218,43.7747,42.927,33.3579,18.2091,9.93983,4.00879,2.18828,1.19452,0.481757,0.10606,0.00941684,7.58128,3.16379,1.72702,0.94273,0.380209,0.207545,0.113292,0.045692,0.0100594,0.000893299,41.2218,33.3579,18.2091,9.93983,4.00879,2.18828,1.19452,0.481757,0.10606,0.00941684,49.3089,0,2.36682,0.00616902,0.223866,0.013223
-557.11,0.988985,0.0354414,6,63,0,560.864,2.44019,0.00655054,0.220453,0.0133595,50.4408,4.49883,39.6077,27.9205,16.3548,10.412,7.35522,4.31575,3.99065,3.08887,1.67145,0.904454,0.36002,0.194814,0.105418,0.0419625,0.00903774,0.000775585,10.7962,22.4166,33.8509,39.6486,42.5532,44.9658,44.0464,34.1031,18.4539,9.98576,3.97486,2.15088,1.16388,0.463286,0.0997899,0.00855511,7.35522,3.08887,1.67145,0.904454,0.36002,0.194814,0.105418,0.0419625,0.00903774,0.000775585,42.5532,34.1031,18.4539,9.98576,3.97486,2.15088,1.16388,0.463286,0.0997899,0.00855511,50.4408,0,2.44019,0.00655054,0.220453,0.0133595
-555.489,0.953683,0.0354414,7,127,0,559.49,2.14166,0.0636168,0.193045,0.00785377,50.3035,3.73912,40.4375,29.4311,17.9528,11.6381,8.16173,4.2711,3.79345,2.95979,1.63489,0.903055,0.370729,0.204777,0.113112,0.0464356,0.0105303,0.000980346,9.5747,20.233,31.2919,37.3082,40.5531,43.7565,43.0522,33.6219,18.5716,10.2583,4.21131,2.32619,1.28491,0.527488,0.119613,0.0111349,8.16173,2.95979,1.63489,0.903055,0.370729,0.204777,0.113112,0.0464356,0.0105303,0.000980346,40.5531,33.6219,18.5716,10.2583,4.21131,2.32619,1.28491,0.527488,0.119613,0.0111349,50.3035,0,2.14166,0.0636168,0.193045,0.00785377
-553.269,0.999919,0.0354414,7,127,0,555.756,2.12303,0.0669668,0.194424,0.00752497,49.5102,4.26449,39.8605,29.0764,17.7991,11.5729,8.1329,4.25796,3.77612,2.94429,1.62386,0.895603,0.366832,0.202317,0.111585,0.0457035,0.0103249,0.000955619,9.34812,19.7724,30.6181,36.5399,39.7457,42.9362,42.2528,32.9768,18.1876,10.031,4.10861,2.26601,1.24977,0.511896,0.115638,0.0106994,8.1329,2.94429,1.62386,0.895603,0.366832,0.202317,0.111585,0.0457035,0.0103249,0.000955619,39.7457,32.9768,18.1876,10.031,4.10861,2.26601,1.24977,0.511896,0.115638,0.0106994,49.5102,0,2.12303,0.0669668,0.194424,0.00752497
-553.413,0.959238,0.0354414,6,127,0,556.058,2.03276,0.0625415,0.176665,0.00784223,49.819,4.2473,40.4789,29.8969,18.5908,12.1722,8.52626,4.20978,3.6327,2.84668,1.59117,0.889396,0.371675,0.207749,0.116123,0.0485274,0.0113359,0.00110656,9.05516,19.2929,30.1787,36.2957,39.7077,43.3412,42.7682,33.5671,18.7626,10.4875,4.38267,2.44972,1.36929,0.57222,0.133662,0.0130473,8.52626,2.84668,1.59117,0.889396,0.371675,0.207749,0.116123,0.0485274,0.0113359,0.00110656,39.7077,33.5671,18.7626,10.4875,4.38267,2.44972,1.36929,0.57222,0.133662,0.0130473,49.819,0,2.03276,0.0625415,0.176665,0.00784223
-553.69,0.971778,0.0354414,5,63,0,555.98,2.00158,0.0660352,0.174232,0.00758362,49.4061,4.27298,40.2524,29.8428,18.6557,12.2563,8.59357,4.19681,3.59439,2.81427,1.57058,0.876511,0.365427,0.203938,0.113813,0.04745,0.0110401,0.00107201,8.8553,18.9045,29.6529,35.7394,39.1615,42.869,42.3282,33.2006,18.5286,10.3404,4.31104,2.4059,1.34268,0.559781,0.130244,0.012633,8.59357,2.81427,1.57058,0.876511,0.365427,0.203938,0.113813,0.04745,0.0110401,0.00107201,39.1615,33.2006,18.5286,10.3404,4.31104,2.4059,1.34268,0.559781,0.130244,0.012633,49.4061,0,2.00158,0.0660352,0.174232,0.00758362
-555.395,0.992877,0.0354414,6,95,0,555.971,1.91145,0.0530719,0.157002,0.00881606,50.5701,4.19656,41.6167,31.2852,19.9244,13.2299,9.28323,4.28018,3.52596,2.75984,1.54325,0.862962,0.360847,0.201779,0.112831,0.0471798,0.0110313,0.0010788,8.70564,18.7307,29.7039,36.1092,39.8248,44.1341,43.7161,34.3203,19.1913,10.7315,4.48735,2.50925,1.40313,0.586717,0.137188,0.0134129,9.28323,2.75984,1.54325,0.862962,0.360847,0.201779,0.112831,0.0471798,0.0110313,0.0010788,39.8248,34.3203,19.1913,10.7315,4.48735,2.50925,1.40313,0.586717,0.137188,0.0134129,50.5701,0,1.91145,0.0530719,0.157002,0.00881606
-554.249,0.899756,0.0354414,7,127,0,557.827,1.97892,0.115431,0.192146,0.00287053,50.0512,4.06162,40.6759,30.0661,18.7501,12.3405,8.70762,4.4221,3.84657,2.99887,1.65524,0.913614,0.374643,0.206786,0.114137,0.0468032,0.0105929,0.000983337,8.85232,18.8489,29.4581,35.4044,38.7118,42.207,41.619,32.4939,17.9351,9.89935,4.05939,2.24059,1.2367,0.507131,0.114783,0.0106533,8.70762,2.99887,1.65524,0.913614,0.374643,0.206786,0.114137,0.0468032,0.0105929,0.000983337,38.7118,32.4939,17.9351,9.89935,4.05939,2.24059,1.2367,0.507131,0.114783,0.0106533,50.0512,0,1.97892,0.115431,0.192146,0.00287053
-558.233,0.564387,0.0354414,3,7,0,559.042,1.97326,0.12725,0.192749,0.00311134,49.8925,4.07952,40.5221,29.925,18.6348,12.2485,8.63351,4.37708,3.79994,2.89078,1.50435,0.782862,0.293894,0.152941,0.0795902,0.0298792,0.00583789,0.000428261,8.796,18.7199,29.2357,35.1151,38.3746,41.7703,41.0835,31.2985,16.2877,8.47606,3.18198,1.6559,0.861724,0.323498,0.0631983,0.00463487,8.63351,2.89078,1.50435,0.782862,0.293894,0.152941,0.0795902,0.0298792,0.00583789,0.000428261,38.3746,31.2985,16.2877,8.47606,3.18198,1.6559,0.861724,0.323498,0.0631983,0.00463487,49.8925,0,1.97326,0.12725,0.192749,0.00311134
-558.307,0.984516,0.0354414,7,127,0,560.219,2.238,0.0438184,0.20784,0.0110045,49.4745,4.40933,39.4789,28.454,17.1591,11.0872,7.82002,4.30512,3.88513,2.94886,1.52346,0.78706,0.292264,0.150991,0.0780058,0.0289662,0.00555619,0.000395939,9.79596,20.5743,31.5523,37.3773,40.4353,43.2456,42.3709,32.1796,16.6248,8.58884,3.18933,1.6477,0.851245,0.316097,0.0606412,0.0043198,7.82002,2.94886,1.52346,0.78706,0.292264,0.150991,0.0780058,0.0289662,0.00555619,0.000395939,40.4353,32.1796,16.6248,8.58884,3.18933,1.6477,0.851245,0.316097,0.0606412,0.0043198,49.4745,0,2.238,0.0438184,0.20784,0.0110045
-557.32,0.978067,0.0354414,4,23,0,559.462,2.23811,0.0350165,0.208342,0.00974732,49.5014,4.43182,39.535,28.5323,17.2446,11.1658,7.88958,4.35837,3.9472,3.11073,1.75885,0.994476,0.422809,0.239062,0.135168,0.0574686,0.0138145,0.00141215,9.80626,20.6093,31.6366,37.5088,40.6075,43.5308,42.8145,33.7623,19.0897,10.7936,4.58897,2.59467,1.46706,0.623731,0.149939,0.0153241,7.88958,3.11073,1.75885,0.994476,0.422809,0.239062,0.135168,0.0574686,0.0138145,0.00141215,40.6075,33.7623,19.0897,10.7936,4.58897,2.59467,1.46706,0.623731,0.149939,0.0153241,49.5014,0,2.23811,0.0350165,0.208342,0.00974732
-553.555,0.998918,0.0354414,6,127,0,558.048,2.18129,0.0455205,0.192312,0.00945476,50.4359,4.29993,40.4581,29.3575,17.8307,11.5249,8.07268,4.24769,3.78599,2.95588,1.635,0.904373,0.372044,0.205791,0.11383,0.046828,0.0106552,0.000997514,9.76703,20.6096,31.8111,37.8704,41.1193,44.2853,43.5589,34.037,18.827,10.4139,4.28408,2.36967,1.31075,0.539217,0.122699,0.0114857,8.07268,2.95588,1.635,0.904373,0.372044,0.205791,0.11383,0.046828,0.0106552,0.000997514,41.1193,34.037,18.827,10.4139,4.28408,2.36967,1.31075,0.539217,0.122699,0.0114857,50.4359,0,2.18129,0.0455205,0.192312,0.00945476
-554.263,0.812371,0.0354414,7,127,0,556.169,2.11486,0.0702949,0.188038,0.00779374,50.6665,4.13225,40.8078,29.775,18.2125,11.8107,8.26374,4.24816,3.74514,2.89807,1.5698,0.85032,0.338991,0.183622,0.0994635,0.0396523,0.00856232,0.000737197,9.53462,20.181,31.2806,37.3567,40.6539,43.9451,43.2221,33.481,18.1358,9.82364,3.91632,2.12137,1.14909,0.458098,0.0989242,0.00851623,8.26374,2.89807,1.5698,0.85032,0.338991,0.183622,0.0994635,0.0396523,0.00856232,0.000737197,40.6539,33.481,18.1358,9.82364,3.91632,2.12137,1.14909,0.458098,0.0989242,0.00851623,50.6665,0,2.11486,0.0702949,0.188038,0.00779374
-553.906,0.997619,0.0354414,6,127,0,555.849,1.98475,0.106224,0.189156,0.00370332,49.5729,4.46328,40.2998,29.7987,18.5871,12.2281,8.61913,4.35208,3.77835,2.95304,1.6399,0.910675,0.376863,0.209281,0.116219,0.0480958,0.0110526,0.00105135,8.79591,18.7355,29.296,35.2236,38.526,42.0307,41.4603,32.4523,18.0216,10.0078,4.14153,2.29989,1.27719,0.528537,0.121463,0.0115511,8.61913,2.95304,1.6399,0.910675,0.376863,0.209281,0.116219,0.0480958,0.0110526,0.00105135,38.526,32.4523,18.0216,10.0078,4.14153,2.29989,1.27719,0.528537,0.121463,0.0115511,49.5729,0,1.98475,0.106224,0.189156,0.00370332
-554.684,0.999869,0.0354414,6,127,0,556.5,2.06205,0.122844,0.20065,0.0023444,49.3601,3.96036,39.7601,29.0261,17.792,11.583,8.14888,4.27266,3.78765,2.94522,1.61379,0.884258,0.358652,0.19652,0.107679,0.0436749,0.0097055,0.000875193,9.05383,19.1549,29.6724,35.4204,38.535,41.6381,40.9673,31.8867,17.4719,9.57348,3.88298,2.12763,1.16581,0.472848,0.105087,0.00947236,8.14888,2.94522,1.61379,0.884258,0.358652,0.19652,0.107679,0.0436749,0.0097055,0.000875193,38.535,31.8867,17.4719,9.57348,3.88298,2.12763,1.16581,0.472848,0.105087,0.00947236,49.3601,0,2.06205,0.122844,0.20065,0.0023444
-555.632,0.867576,0.0354414,7,127,0,558.668,2.1306,0.0178084,0.189468,0.0124537,49.9201,4.63095,40.3559,29.612,18.2853,11.9653,8.43647,4.3839,3.85948,2.97932,1.60476,0.864372,0.341693,0.184047,0.0991341,0.0391895,0.00834447,0.000702581,9.47804,20.1011,31.242,37.3882,40.7502,44.1638,43.4517,33.5803,18.0874,9.74243,3.85128,2.07442,1.11735,0.441697,0.0940487,0.00791603,8.43647,2.97932,1.60476,0.864372,0.341693,0.184047,0.0991341,0.0391895,0.00834447,0.000702581,40.7502,33.5803,18.0874,9.74243,3.85128,2.07442,1.11735,0.441697,0.0940487,0.00791603,49.9201,0,2.1306,0.0178084,0.189468,0.0124537
-556.378,0.935481,0.0354414,7,127,0,558.066,2.04834,0.00644552,0.17951,0.0129913,49.1585,3.93293,40.1061,29.8085,18.736,12.3978,8.76747,4.40174,3.79472,2.95293,1.62352,0.892615,0.363893,0.200069,0.109998,0.0448432,0.0100512,0.000918564,9.01767,19.2537,30.2059,36.4103,39.8994,43.6749,43.0999,33.5961,18.4712,10.1555,4.14008,2.27622,1.25147,0.510186,0.114352,0.0104486,8.76747,2.95293,1.62352,0.892615,0.363893,0.200069,0.109998,0.0448432,0.0100512,0.000918564,39.8994,33.5961,18.4712,10.1555,4.14008,2.27622,1.25147,0.510186,0.114352,0.0104486,49.1585,0,2.04834,0.00644552,0.17951,0.0129913
