lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,y0.1,y0.2,theta.1,theta.2,theta.3,theta.4
# Adaptation terminated
# Step size = 0.0312949
# Diagonal elements of inverse mass matrix:
# 0.00507172, 0.578917, 0.0126237, 0.938135, 0.000387686, 0.00354448
-555.485,0.990107,0.0312949,7,127,0,560.965,2.22286,0.0573846,0.20286,0.00843566,49.9391,3.76991,39.853,28.7177,17.2934,11.1407,7.82435,4.24925,3.83233,2.98556,1.64207,0.903146,0.36839,0.202616,0.11144,0.0454561,0.0101975,0.00093344,9.82539,20.6488,31.695,37.5747,40.6745,43.5804,42.8144,33.3758,18.3569,10.0964,4.11827,2.26507,1.2458,0.508156,0.114003,0.010432,7.82435,2.98556,1.64207,0.903146,0.36839,0.202616,0.11144,0.0454561,0.0101975,0.00093344,40.6745,33.3758,18.3569,10.0964,4.11827,2.26507,1.2458,0.508156,0.114003,0.010432,49.9391,0,2.22286,0.0573846,0.20286,0.00843566
-554.347,0.982674,0.0312949,7,127,0,557.798,1.91624,0.111026,0.168918,0.00378824,50.0537,4.22779,40.9394,30.5117,19.198,12.6462,8.85001,4.19001,3.52812,2.76501,1.54822,0.866902,0.363225,0.203382,0.113879,0.0477153,0.0111933,0.00110105,8.60935,18.439,29.054,35.1415,38.609,42.4755,41.9957,32.9863,18.4701,10.3421,4.33323,2.42632,1.35858,0.569233,0.133547,0.0131268,8.85001,2.76501,1.54822,0.866902,0.363225,0.203382,0.113879,0.0477153,0.0111933,0.00110105,38.609,32.9863,18.4701,10.3421,4.33323,2.42632,1.35858,0.569233,0.133547,0.0131268,50.0537,0,1.91624,0.111026,0.168918,0.00378824
-554.296,0.998462,0.0312949,7,127,0,555.544,1.95501,0.0578739,0.172352,0.00844907,49.3726,4.08333,40.4432,30.2187,19.1112,12.6678,8.92792,4.32077,3.65639,2.84927,1.57354,0.869007,0.356647,0.196963,0.108775,0.0446421,0.0101182,0.000941325,8.66664,18.5692,29.2756,35.4244,38.9315,42.848,42.3471,33.0718,18.2643,10.0867,4.13966,2.28617,1.26256,0.518168,0.117444,0.0109246,8.92792,2.84927,1.57354,0.869007,0.356647,0.196963,0.108775,0.0446421,0.0101182,0.000941325,38.9315,33.0718,18.2643,10.0867,4.13966,2.28617,1.26256,0.518168,0.117444,0.0109246,49.3726,0,1.95501,0.0578739,0.172352,0.00844907
-559.095,0.885655,0.0312949,6,63,0,560.085,1.79625,0.104654,0.1626,0.00461886,48.5908,3.82961,40.2412,30.5318,19.7251,13.2563,9.38234,4.32348,3.51056,2.72193,1.49027,0.815935,0.330553,0.180981,0.0990878,0.0401421,0.00890444,0.000800265,7.88438,17.0333,27.1687,33.1781,36.7196,40.9625,40.6185,31.6113,17.3074,9.4759,3.83887,2.10181,1.15075,0.466193,0.103404,0.00929152,9.38234,2.72193,1.49027,0.815935,0.330553,0.180981,0.0990878,0.0401421,0.00890444,0.000800265,36.7196,31.6113,17.3074,9.4759,3.83887,2.10181,1.15075,0.466193,0.103404,0.00929152,48.5908,0,1.79625,0.104654,0.1626,0.00461886
-555.396,0.99048,0.0312949,7,127,0,560.716,2.08887,0.0372641,0.182007,0.00970963,50.7817,4.15231,41.1388,30.2648,18.7319,12.2468,8.59788,4.35188,3.80026,2.99211,1.6906,0.95522,0.405693,0.229225,0.129516,0.0550073,0.0131998,0.00134603,9.46759,20.1218,31.3678,37.627,41.0844,44.6933,44.0866,34.7572,19.6385,11.0961,4.71265,2.66273,1.50449,0.638976,0.153335,0.0156269,8.59788,2.99211,1.6906,0.95522,0.405693,0.229225,0.129516,0.0550073,0.0131998,0.00134603,41.0844,34.7572,19.6385,11.0961,4.71265,2.66273,1.50449,0.638976,0.153335,0.0156269,50.7817,0,2.08887,0.0372641,0.182007,0.00970963
-555.667,0.999996,0.0312949,7,127,0,557.515,1.95033,0.0835991,0.168035,0.00563558,48.8383,4.56622,39.9196,29.7258,18.6833,12.3016,8.61152,4.09961,3.46564,2.74166,1.56982,0.898854,0.389445,0.222989,0.12768,0.0553205,0.0137232,0.00147563,8.54663,18.2957,28.8089,34.8277,38.251,42.0646,41.6192,32.9961,18.893,10.8178,4.68701,2.6837,1.53664,0.665777,0.165168,0.0177527,8.61152,2.74166,1.56982,0.898854,0.389445,0.222989,0.12768,0.0553205,0.0137232,0.00147563,38.251,32.9961,18.893,10.8178,4.68701,2.6837,1.53664,0.665777,0.165168,0.0177527,48.8383,0,1.95033,0.0835991,0.168035,0.00563558
-554.3,0.998813,0.0312949,7,127,0,557.359,2.15763,0.0279168,0.1808,0.0105609,49.9072,4.22042,40.1931,29.318,17.9141,11.5956,8.09241,4.12374,3.63307,2.86112,1.61659,0.913399,0.387932,0.219187,0.123845,0.0525986,0.012623,0.00128687,9.58357,20.2903,31.4635,37.5893,40.9208,44.2814,43.6314,34.3975,19.4352,10.9812,4.66385,2.63516,1.48891,0.632356,0.151745,0.0154651,8.09241,2.86112,1.61659,0.913399,0.387932,0.219187,0.123845,0.0525986,0.012623,0.00128687,40.9208,34.3975,19.4352,10.9812,4.66385,2.63516,1.48891,0.632356,0.151745,0.0154651,49.9072,0,2.15763,0.0279168,0.1808,0.0105609
-554.892,0.950955,0.0312949,7,127,0,555.922,2.12522,0.111405,0.194591,0.00320434,50.4378,4.04237,40.4187,29.2808,17.7295,11.4204,7.97215,4.16409,3.71137,2.92262,1.65027,0.931827,0.395373,0.223248,0.126058,0.0534858,0.0128142,0.00130275,9.51367,20.0676,30.9595,36.844,39.9961,43.0703,42.3956,33.4137,18.8671,10.6534,4.52021,2.55235,1.44119,0.611496,0.146503,0.0148925,7.97215,2.92262,1.65027,0.931827,0.395373,0.223248,0.126058,0.0534858,0.0128142,0.00130275,39.9961,33.4137,18.8671,10.6534,4.52021,2.55235,1.44119,0.611496,0.146503,0.0148925,50.4378,0,2.12522,0.111405,0.194591,0.00320434
-554.06,0.999738,0.0312949,7,127,0,557.737,2.0723,0.109075,0.193426,0.00369602,50.1657,3.98131,40.4204,29.5118,18.0751,11.7399,8.22815,4.24964,3.75261,2.93005,1.6217,0.897562,0.36958,0.204552,0.113213,0.0466169,0.0106243,0.000997693,9.25152,19.5851,30.3647,36.2709,39.4799,42.7011,42.0375,32.857,18.1854,10.0651,4.1444,2.29381,1.26956,0.522752,0.119133,0.0111786,8.22815,2.93005,1.6217,0.897562,0.36958,0.204552,0.113213,0.0466169,0.0106243,0.000997693,39.4799,32.857,18.1854,10.0651,4.1444,2.29381,1.26956,0.522752,0.119133,0.0111786,50.1657,0,2.0723,0.109075,0.193426,0.00369602
-553.842,0.999784,0.0312949,7,127,0,555.014,2.21577,0.0785292,0.202039,0.00664116,50.4756,4.40252,40.2239,28.9217,17.3515,11.1379,7.79844,4.21693,3.80379,2.96136,1.62612,0.892919,0.363331,0.199509,0.109553,0.0445778,0.00995981,0.000905641,9.89385,20.7773,31.8604,37.7422,40.8337,43.7108,42.9327,33.4453,18.3652,10.0845,4.10343,2.25324,1.23728,0.503452,0.112489,0.010227,7.79844,2.96136,1.62612,0.892919,0.363331,0.199509,0.109553,0.0445778,0.00995981,0.000905641,40.8337,33.4453,18.3652,10.0845,4.10343,2.25324,1.23728,0.503452,0.112489,0.010227,50.4756,0,2.21577,0.0785292,0.202039,0.00664116
-556.656,0.936286,0.0312949,5,63,0,558.983,2.12353,0.0598286,0.217212,0.00875347,50.7327,4.18969,40.8823,29.8957,18.4416,12.1423,8.67494,4.78998,4.29324,3.28144,1.72468,0.906466,0.345395,0.181535,0.0954132,0.0363555,0.00728124,0.000555896,9.57314,20.2252,31.2687,37.2682,40.497,43.6468,42.8547,32.7817,17.2296,9.05562,3.45051,1.81354,0.953169,0.363192,0.0727348,0.00555003,8.67494,3.28144,1.72468,0.906466,0.345395,0.181535,0.0954132,0.0363555,0.00728124,0.000555896,40.497,32.7817,17.2296,9.05562,3.45051,1.81354,0.953169,0.363192,0.0727348,0.00555003,50.7327,0,2.12353,0.0598286,0.217212,0.00875347
-556.222,0.999919,0.0312949,6,127,0,559.316,2.21033,0.137864,0.200474,0.00121593,50.2963,4.17358,39.8648,28.431,16.8324,10.6773,7.40847,3.97783,3.60151,2.83075,1.59011,0.89321,0.376047,0.211237,0.118658,0.0499559,0.0118146,0.00117664,9.81243,20.5447,31.3762,37.0579,40.0091,42.6934,41.9464,32.9874,18.5299,10.4088,4.38216,2.46158,1.38274,0.582142,0.137671,0.0137068,7.40847,2.83075,1.59011,0.89321,0.376047,0.211237,0.118658,0.0499559,0.0118146,0.00117664,40.0091,32.9874,18.5299,10.4088,4.38216,2.46158,1.38274,0.582142,0.137671,0.0137068,50.2963,0,2.21033,0.137864,0.200474,0.00121593
-558.575,0.907671,0.0312949,6,63,0,561.392,2.34268,0.130923,0.245811,0.00155653,50.1458,3.7683,39.2785,27.6112,16.1524,10.3222,7.35241,4.44543,4.13127,3.1652,1.67105,0.882223,0.338424,0.17867,0.0943279,0.0361858,0.00732835,0.000569739,10.2843,21.2988,32.0517,37.4456,40.1165,42.2616,41.3396,31.6802,16.7254,8.8301,3.38727,1.78829,0.944121,0.362168,0.0733471,0.00569783,7.35241,3.1652,1.67105,0.882223,0.338424,0.17867,0.0943279,0.0361858,0.00732835,0.000569739,40.1165,31.6802,16.7254,8.8301,3.38727,1.78829,0.944121,0.362168,0.0733471,0.00569783,50.1458,0,2.34268,0.130923,0.245811,0.00155653
-559.638,0.921643,0.0312949,3,15,0,560.28,2.33872,0.122487,0.2443,0.00153056,50.1486,3.77278,39.3284,27.6932,16.2376,10.3903,7.40247,4.46408,4.15088,3.23175,1.77334,0.973075,0.395529,0.217036,0.119093,0.0484082,0.0107967,0.000979208,10.2744,21.2973,32.0894,37.5255,40.231,42.4497,41.5952,32.3929,17.7748,9.75346,3.96452,2.17543,1.19371,0.485211,0.108223,0.00981113,7.40247,3.23175,1.77334,0.973075,0.395529,0.217036,0.119093,0.0484082,0.0107967,0.000979208,40.231,32.3929,17.7748,9.75346,3.96452,2.17543,1.19371,0.485211,0.108223,0.00981113,50.1486,0,2.33872,0.122487,0.2443,0.00153056
-553.653,0.999409,0.0312949,6,127,0,560.279,2.0253,0.0714961,0.180186,0.00705279,50.562,4.32006,41.0777,30.3378,18.8721,12.3696,8.67971,4.31883,3.73608,2.92422,1.6297,0.908249,0.377878,0.210596,0.117367,0.0488305,0.0113214,0.0010926,9.15461,19.4994,30.4899,36.6589,40.0959,43.7452,43.1576,33.8311,18.8544,10.5078,4.37177,2.43643,1.35785,0.564934,0.130992,0.0126363,8.67971,2.92422,1.6297,0.908249,0.377878,0.210596,0.117367,0.0488305,0.0113214,0.0010926,40.0959,33.8311,18.8544,10.5078,4.37177,2.43643,1.35785,0.564934,0.130992,0.0126363,50.562,0,2.0253,0.0714961,0.180186,0.00705279
-554.28,0.996559,0.0312949,7,127,0,554.991,1.98708,0.127644,0.195026,0.0018208,49.1429,4.22307,39.8581,29.3791,18.2499,11.9806,8.44672,4.31909,3.77324,2.93488,1.6105,0.883751,0.359239,0.197128,0.108174,0.0439723,0.0098084,0.000889522,8.7182,18.5364,28.9115,34.6933,37.8901,41.2217,40.6188,31.6357,17.3599,9.5261,3.8723,2.1249,1.16602,0.47398,0.105726,0.0095863,8.44672,2.93488,1.6105,0.883751,0.359239,0.197128,0.108174,0.0439723,0.0098084,0.000889522,37.8901,31.6357,17.3599,9.5261,3.8723,2.1249,1.16602,0.47398,0.105726,0.0095863,49.1429,0,1.98708,0.127644,0.195026,0.0018208
-554.55,0.970151,0.0312949,7,127,0,556.487,2.07321,0.0791205,0.187139,0.00671716,50.8986,4.58019,41.1274,30.146,18.5608,12.0908,8.47524,4.31851,3.78565,2.94268,1.61187,0.882912,0.357931,0.196059,0.107393,0.0435376,0.00966742,0.000870928,9.40537,19.9525,31.0234,37.1386,40.4888,43.9093,43.2344,33.6471,18.4304,10.0954,4.09265,2.24178,1.22795,0.497807,0.110543,0.00995075,8.47524,2.94268,1.61187,0.882912,0.357931,0.196059,0.107393,0.0435376,0.00966742,0.000870928,40.4888,33.6471,18.4304,10.0954,4.09265,2.24178,1.22795,0.497807,0.110543,0.00995075,50.8986,0,2.07321,0.0791205,0.187139,0.00671716
-554.771,0.989943,0.0312949,7,127,0,555.917,2.15326,0.0675011,0.205026,0.00737966,50.0021,3.88652,40.1391,29.1719,17.7932,11.5748,8.17385,4.41064,3.95158,3.07605,1.68919,0.92761,0.377482,0.207292,0.113833,0.0463237,0.0103524,0.000941591,9.55648,20.1593,31.1031,37.0155,40.1812,43.2531,42.5278,33.1312,18.1938,9.99104,4.06575,2.23268,1.22607,0.498935,0.111496,0.0101391,8.17385,3.07605,1.68919,0.92761,0.377482,0.207292,0.113833,0.0463237,0.0103524,0.000941591,40.1812,33.1312,18.1938,9.99104,4.06575,2.23268,1.22607,0.498935,0.111496,0.0101391,50.0021,0,2.15326,0.0675011,0.205026,0.00737966
-558.02,0.959393,0.0312949,7,127,0,558.87,2.32528,0.0934759,0.23888,0.00450313,49.5731,4.72651,39.039,27.649,16.3381,10.4995,7.4826,4.45807,4.12842,3.21187,1.75948,0.963848,0.390792,0.214077,0.117273,0.0475485,0.0105613,0.000951143,10.1198,21.0368,31.8177,37.3109,40.0778,42.4112,41.5727,32.3529,17.7231,9.70876,3.93642,2.15638,1.18127,0.478948,0.106377,0.00957957,7.4826,3.21187,1.75948,0.963848,0.390792,0.214077,0.117273,0.0475485,0.0105613,0.000951143,40.0778,32.3529,17.7231,9.70876,3.93642,2.15638,1.18127,0.478948,0.106377,0.00957957,49.5731,0,2.32528,0.0934759,0.23888,0.00450313
-558.546,0.997974,0.0312949,6,63,0,560.447,2.40897,0.102383,0.241175,0.00379614,50.0371,4.75581,39.0469,27.2999,15.8428,10.0665,7.15094,4.34367,4.0527,3.1573,1.73496,0.953372,0.388349,0.213399,0.117265,0.0477677,0.0106913,0.000975192,10.5346,21.7689,32.6641,38.0833,40.7452,42.8609,41.9822,32.7136,17.9764,9.87813,4.02378,2.2111,1.21501,0.494926,0.110784,0.0101008,7.15094,3.1573,1.73496,0.953372,0.388349,0.213399,0.117265,0.0477677,0.0106913,0.000975192,40.7452,32.7136,17.9764,9.87813,4.02378,2.2111,1.21501,0.494926,0.110784,0.0101008,50.0371,0,2.40897,0.102383,0.241175,0.00379614
-558.603,0.95097,0.0312949,6,63,0,561.125,2.44646,0.104449,0.238681,0.00353569,50.1693,4.62753,38.9964,27.108,15.595,9.84421,6.96848,4.24399,3.96984,3.1093,1.73051,0.963132,0.399903,0.222569,0.123874,0.0514342,0.0118867,0.00114068,10.708,22.0761,33.0239,38.4193,41.0446,43.0906,42.2168,33.0716,18.4063,10.2442,4.2535,2.36733,1.31756,0.547064,0.12642,0.0121299,6.96848,3.1093,1.73051,0.963132,0.399903,0.222569,0.123874,0.0514342,0.0118867,0.00114068,41.0446,33.0716,18.4063,10.2442,4.2535,2.36733,1.31756,0.547064,0.12642,0.0121299,50.1693,0,2.44646,0.104449,0.238681,0.00353569
-556.969,0.921427,0.0312949,7,127,0,561.823,2.23444,0.128329,0.2407,0.00140784,50.2852,4.5121,39.818,28.4199,16.9745,10.9801,7.83729,4.60479,4.23592,3.25184,1.72552,0.915605,0.353912,0.187794,0.0996491,0.0385175,0.00790033,0.000626797,9.89117,20.6363,31.3639,36.908,39.7408,42.1959,41.3331,31.7425,16.8434,8.9376,3.45466,1.83314,0.972714,0.375985,0.0771158,0.00611324,7.83729,3.25184,1.72552,0.915605,0.353912,0.187794,0.0996491,0.0385175,0.00790033,0.000626797,39.7408,31.7425,16.8434,8.9376,3.45466,1.83314,0.972714,0.375985,0.0771158,0.00611324,50.2852,0,2.23444,0.128329,0.2407,0.00140784
-555.871,0.999946,0.0312949,7,127,0,558.594,2.17563,0.114023,0.227486,0.00300257,50.2049,3.93134,40.0368,28.8491,17.4317,11.3246,8.05486,4.56777,4.15518,3.19663,1.70549,0.909921,0.3546,0.189187,0.100937,0.0393347,0.00817932,0.000662744,9.65455,20.2522,31.0072,36.6878,39.6574,42.3741,41.5608,31.9903,17.0677,9.10604,3.54864,1.89329,1.01012,0.393647,0.0818447,0.0066315,8.05486,3.19663,1.70549,0.909921,0.3546,0.189187,0.100937,0.0393347,0.00817932,0.000662744,39.6574,31.9903,17.0677,9.10604,3.54864,1.89329,1.01012,0.393647,0.0818447,0.0066315,50.2049,0,2.17563,0.114023,0.227486,0.00300257
-555.097,0.946256,0.0312949,6,127,0,559.927,2.15002,0.0933522,0.218295,0.00556011,49.7699,4.05367,39.8684,28.9028,17.5974,11.4692,8.14451,4.51487,4.07088,3.1127,1.63701,0.860927,0.328352,0.172684,0.0908173,0.0346368,0.00694697,0.000531562,9.48225,19.9584,30.6987,36.4478,39.4946,42.3644,41.5582,31.7977,16.7229,8.79479,3.35426,1.76405,0.927739,0.353833,0.070972,0.0054292,8.14451,3.1127,1.63701,0.860927,0.328352,0.172684,0.0908173,0.0346368,0.00694697,0.000531562,39.4946,31.7977,16.7229,8.79479,3.35426,1.76405,0.927739,0.353833,0.070972,0.0054292,49.7699,0,2.15002,0.0933522,0.218295,0.00556011
-557.121,0.988281,0.0312949,6,127,0,558.555,2.40939,0.0410882,0.218478,0.00938998,49.2027,4.10812,38.6187,27.1984,15.8944,10.0844,7.09553,4.12502,3.8151,3.00044,1.68696,0.948472,0.399856,0.224816,0.126399,0.0532875,0.0126309,0.00126243,10.3995,21.5962,32.6202,38.2161,41.0251,43.3873,42.5683,33.4886,18.8286,10.5861,4.46289,2.5092,1.41077,0.594752,0.140973,0.0140866,7.09553,3.00044,1.68696,0.948472,0.399856,0.224816,0.126399,0.0532875,0.0126309,0.00126243,41.0251,33.4886,18.8286,10.5861,4.46289,2.5092,1.41077,0.594752,0.140973,0.0140866,49.2027,0,2.40939,0.0410882,0.218478,0.00938998
-556.148,0.998166,0.0312949,7,127,0,558.455,2.09861,0.0977194,0.182107,0.00437306,50.4233,4.62305,40.5633,29.5334,17.9813,11.5909,8.05366,4.05944,3.5726,2.83261,1.6267,0.934177,0.406546,0.233471,0.134076,0.0583496,0.014583,0.00158619,9.41517,19.9263,30.8835,36.883,40.1422,43.4288,42.8153,33.9834,19.5159,11.2075,4.87743,2.80099,1.60854,0.700025,0.174951,0.0190282,8.05366,2.83261,1.6267,0.934177,0.406546,0.233471,0.134076,0.0583496,0.014583,0.00158619,40.1422,33.9834,19.5159,11.2075,4.87743,2.80099,1.60854,0.700025,0.174951,0.0190282,50.4233,0,2.09861,0.0977194,0.182107,0.00437306
-554.751,0.97279,0.0312949,7,127,0,557.965,2.0613,0.0529827,0.196509,0.00922225,49.3189,3.96853,40.0064,29.506,18.371,12.1105,8.58811,4.4858,3.93915,3.03602,1.62945,0.874541,0.343863,0.184555,0.0990513,0.038946,0.00821891,0.000682706,9.07254,19.279,30.0459,36.0317,39.3319,42.741,42.0706,32.4649,17.4242,9.35169,3.67703,1.97349,1.05919,0.416467,0.0878871,0.00729179,8.58811,3.03602,1.62945,0.874541,0.343863,0.184555,0.0990513,0.038946,0.00821891,0.000682706,39.3319,32.4649,17.4242,9.35169,3.67703,1.97349,1.05919,0.416467,0.0878871,0.00729179,49.3189,0,2.0613,0.0529827,0.196509,0.00922225
-554.728,0.99996,0.0312949,6,127,0,555.945,2.13883,0.0760829,0.189986,0.0064292,48.8746,4.16284,39.2495,28.5193,17.3413,11.2007,7.82506,4.05851,3.60282,2.83397,1.59621,0.899052,0.380039,0.214053,0.120563,0.0509635,0.0121339,0.00122137,9.28816,19.6211,30.3325,36.1536,39.2905,42.39,41.7375,32.8609,18.5086,10.4248,4.40667,2.48202,1.39798,0.590936,0.140694,0.0141595,7.82506,2.83397,1.59621,0.899052,0.380039,0.214053,0.120563,0.0509635,0.0121339,0.00122137,39.2905,32.8609,18.5086,10.4248,4.40667,2.48202,1.39798,0.590936,0.140694,0.0141595,48.8746,0,2.13883,0.0760829,0.189986,0.0064292
-559.138,0.930543,0.0312949,7,127,0,559.718,2.19013,0.00297032,0.172739,0.0121197,51.1497,4.43129,41.1601,29.9787,18.2574,11.7657,8.16834,4.09801,3.60138,2.86145,1.6517,0.953402,0.418111,0.241344,0.13931,0.0610935,0.0154652,0.00171692,9.96963,21.1065,32.727,39.098,42.5638,46.0721,45.4346,36.1395,20.8606,12.0412,5.28066,3.04812,1.75945,0.771603,0.195324,0.0216836,8.16834,2.86145,1.6517,0.953402,0.418111,0.241344,0.13931,0.0610935,0.0154652,0.00171692,42.5638,36.1395,20.8606,12.0412,5.28066,3.04812,1.75945,0.771603,0.195324,0.0216836,51.1497,0,2.19013,0.00297032,0.172739,0.0121197
-558.56,0.880705,0.0312949,7,127,0,562.269,1.93356,0.00496542,0.159381,0.0122598,49.8376,4.56918,41.1224,31.0412,19.9133,13.3234,9.4192,4.42361,3.65551,2.88445,1.64479,0.937905,0.40386,0.230292,0.131318,0.0565453,0.0138842,0.00146817,8.68722,18.7161,29.7372,36.2048,39.9779,44.4159,44.0565,34.8711,19.8845,11.3387,4.88241,2.78409,1.58756,0.683601,0.16785,0.0177464,9.4192,2.88445,1.64479,0.937905,0.40386,0.230292,0.131318,0.0565453,0.0138842,0.00146817,39.9779,34.8711,19.8845,11.3387,4.88241,2.78409,1.58756,0.683601,0.16785,0.0177464,49.8376,0,1.93356,0.00496542,0.159381,0.0122598
-556.415,1,0.0312949,7,127,0,562.884,2.16374,0.0422709,0.181349,0.00993081,49.4628,3.85324,39.7543,28.9118,17.5854,11.3407,7.89542,4.02594,3.55219,2.7694,1.52718,0.842153,0.344862,0.190173,0.104869,0.0429439,0.00969773,0.000897276,9.51578,20.1201,31.1417,37.1513,40.4,43.623,42.9244,33.4989,18.4728,10.1867,4.17146,2.30033,1.26851,0.519454,0.117301,0.0108465,7.89542,2.7694,1.52718,0.842153,0.344862,0.190173,0.104869,0.0429439,0.00969773,0.000897276,40.4,33.4989,18.4728,10.1867,4.17146,2.30033,1.26851,0.519454,0.117301,0.0108465,49.4628,0,2.16374,0.0422709,0.181349,0.00993081
-554.866,0.998118,0.0312949,6,127,0,557.96,2.13121,0.107299,0.212252,0.00371713,50.267,3.91911,40.2825,29.2089,17.7659,11.545,8.16032,4.44876,3.99958,3.09823,1.68129,0.912367,0.364722,0.19792,0.107404,0.0429353,0.00931398,0.000807859,9.49901,20.0104,30.8147,36.6193,39.7086,42.6612,41.9113,32.4896,17.6308,9.56751,3.82464,2.07548,1.12628,0.450232,0.0976688,0.00846951,8.16032,3.09823,1.68129,0.912367,0.364722,0.19792,0.107404,0.0429353,0.00931398,0.000807859,39.7086,32.4896,17.6308,9.56751,3.82464,2.07548,1.12628,0.450232,0.0976688,0.00846951,50.267,0,2.13121,0.107299,0.212252,0.00371713
-557.152,0.965653,0.0312949,6,63,0,558.279,2.15565,0.126058,0.194237,0.00256038,49.8683,3.77984,39.7838,28.6329,17.1648,10.9691,7.61934,3.99078,3.57183,2.79118,1.54682,0.857224,0.353652,0.195988,0.108613,0.0448081,0.0102451,0.000966708,9.52077,20.0254,30.7737,36.5144,39.5521,42.427,41.7021,32.6115,18.0727,10.0156,4.13196,2.28986,1.269,0.523532,0.119694,0.0112895,7.61934,2.79118,1.54682,0.857224,0.353652,0.195988,0.108613,0.0448081,0.0102451,0.000966708,39.5521,32.6115,18.0727,10.0156,4.13196,2.28986,1.269,0.523532,0.119694,0.0112895,49.8683,0,2.15565,0.126058,0.194237,0.00256038
-556.892,0.999724,0.0312949,7,127,0,558.794,1.91868,0.0638731,0.180101,0.0081815,49.7397,4.74681,40.8694,30.6833,19.5673,13.0808,9.29361,4.57452,3.87222,2.98853,1.61304,0.870632,0.345237,0.186339,0.100575,0.0398815,0.00853591,0.000724565,8.57828,18.4073,29.0805,35.2446,38.7798,42.7661,42.2523,32.6847,17.6414,9.52182,3.77574,2.03794,1.09996,0.436175,0.0933535,0.00792276,9.29361,2.98853,1.61304,0.870632,0.345237,0.186339,0.100575,0.0398815,0.00853591,0.000724565,38.7798,32.6847,17.6414,9.52182,3.77574,2.03794,1.09996,0.436175,0.0933535,0.00792276,49.7397,0,1.91868,0.0638731,0.180101,0.0081815
-556.722,0.996398,0.0312949,6,63,0,558.201,1.9486,0.0584132,0.169894,0.00847837,49.4478,4.814,40.5274,30.3026,19.177,12.7098,8.94833,4.29709,3.62244,2.82095,1.55578,0.858029,0.351426,0.193814,0.106891,0.0437794,0.00988931,0.000915835,8.65484,18.5541,29.2739,35.4434,38.97,42.9261,42.431,33.1188,18.2654,10.0735,4.12584,2.27544,1.25493,0.513985,0.1161,0.0107402,8.94833,2.82095,1.55578,0.858029,0.351426,0.193814,0.106891,0.0437794,0.00988931,0.000915835,38.97,33.1188,18.2654,10.0735,4.12584,2.27544,1.25493,0.513985,0.1161,0.0107402,49.4478,0,1.9486,0.0584132,0.169894,0.00847837
-554.746,0.907992,0.0312949,6,63,0,559.156,1.99316,0.10206,0.188574,0.00380856,49.2,4.52232,39.9798,29.5438,18.4105,12.1025,8.52624,4.30648,3.74314,2.94261,1.65703,0.933099,0.394298,0.222036,0.125032,0.0528339,0.0125724,0.00126426,8.76516,18.6655,29.1772,35.0726,38.3549,41.839,41.2914,32.5082,18.3059,10.3083,4.35597,2.45291,1.38127,0.583683,0.13889,0.0139656,8.52624,2.94261,1.65703,0.933099,0.394298,0.222036,0.125032,0.0528339,0.0125724,0.00126426,38.3549,32.5082,18.3059,10.3083,4.35597,2.45291,1.38127,0.583683,0.13889,0.0139656,49.2,0,1.99316,0.10206,0.188574,0.00380856
-554.681,0.97475,0.0312949,6,103,0,556.333,2.08127,0.0402768,0.18264,0.0104921,49.8477,4.11154,40.4007,29.742,18.428,12.059,8.47135,4.28598,3.73345,2.88284,1.55457,0.838299,0.331958,0.179008,0.0965301,0.0382247,0.00816252,0.000690405,9.26101,19.6864,30.6958,36.825,40.2096,43.7196,43.0468,33.2838,17.9483,9.67858,3.83262,2.06674,1.11449,0.441326,0.0942393,0.00796855,8.47135,2.88284,1.55457,0.838299,0.331958,0.179008,0.0965301,0.0382247,0.00816252,0.000690405,40.2096,33.2838,17.9483,9.67858,3.83262,2.06674,1.11449,0.441326,0.0942393,0.00796855,49.8477,0,2.08127,0.0402768,0.18264,0.0104921
