lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,k_AccuKid,k_KidAccu,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat1.1.3,z_hat1.2.3,z_hat1.3.3,z_hat1.4.3,z_hat1.5.3,z_hat1.6.3,z_hat1.7.3,z_hat1.8.3,z_hat1.9.3,z_hat1.10.3,z_hat1.11.3,z_hat1.12.3,z_hat1.13.3,z_hat1.14.3,z_hat1.15.3,z_hat1.16.3,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,z_hat2.1.3,z_hat2.2.3,z_hat2.3.3,z_hat2.4.3,z_hat2.5.3,z_hat2.6.3,z_hat2.7.3,z_hat2.8.3,z_hat2.9.3,z_hat2.10.3,y0.1,y0.2,y0.3,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
# Adaptation terminated
# Step size = 0.0384747
# Diagonal elements of inverse mass matrix:
# 0.00416597, 0.659224, 0.00995199, 0.910921, 0.000363075, 0.0326174, 0.00813611, 0.00646036
-52.3242,0.939847,0.0384747,6,63,0,55.5333,2.48174,0.0979019,0.266291,0.00126379,51.0173,0.000491762,0.0048488,4.01258,39.5581,27.4481,15.844,10.1264,7.30491,4.68091,4.39098,3.2712,1.62357,0.817209,0.308574,0.173016,0.106346,0.0637453,0.0440611,0.0380862,11.015,22.6235,33.6704,39.0223,41.5727,43.3997,42.2879,31.5087,15.6398,7.87334,2.97442,1.66878,1.02661,0.616255,0.426577,0.368891,0.00279729,0.0153307,0.0502431,0.0946852,0.143712,0.35211,0.767497,4.29409,9.3937,11.7698,13.0689,13.2798,13.2711,13.0787,12.6094,11.82,7.30491,3.2712,1.62357,0.817209,0.308574,0.173016,0.106346,0.0637453,0.0440611,0.0380862,41.5727,31.5087,15.6398,7.87334,2.97442,1.66878,1.02661,0.616255,0.426577,0.368891,0.143712,4.29409,9.3937,11.7698,13.0689,13.2798,13.2711,13.0787,12.6094,11.82,51.0173,0,0,2.48174,0.0979019,0.266291,0.00126379,0.000491762,0.0048488
-51.5386,0.999745,0.0384747,6,127,0,56.0063,2.12231,0.0363649,0.208694,0.00719341,49.7344,0.00032405,0.00440422,3.9872,40.1729,29.4681,18.2418,12.0202,8.56925,4.64911,4.13677,3.13794,1.62536,0.848646,0.330355,0.183414,0.107823,0.0571555,0.0327024,0.0264039,9.39308,19.8836,30.8229,36.8108,40.0578,43.2719,42.4765,32.2512,16.706,8.72362,3.39702,1.88685,1.10998,0.589223,0.337872,0.273061,0.00215043,0.0120269,0.0405386,0.0780992,0.120593,0.307065,0.685403,3.94041,8.8304,11.2668,12.7665,13.1058,13.2087,13.1568,12.8781,12.3428,8.56925,3.13794,1.62536,0.848646,0.330355,0.183414,0.107823,0.0571555,0.0327024,0.0264039,40.0578,32.2512,16.706,8.72362,3.39702,1.88685,1.10998,0.589223,0.337872,0.273061,0.120593,3.94041,8.8304,11.2668,12.7665,13.1058,13.2087,13.1568,12.8781,12.3428,49.7344,0,0,2.12231,0.0363649,0.208694,0.00719341,0.00032405,0.00440422
-51.59,0.953606,0.0384747,7,127,0,54.2791,2.2069,0.0833668,0.206911,0.00272604,51.1853,0.00054963,0.00458641,3.74918,40.8078,29.3672,17.6555,11.3658,7.98508,4.35561,3.92646,2.98881,1.56398,0.829703,0.337389,0.196897,0.124128,0.0747187,0.0498218,0.0417386,9.99204,20.981,32.1656,38.0947,41.2047,44.0596,43.1761,32.8866,17.2104,9.13174,3.71519,2.16945,1.36877,0.825085,0.551027,0.461898,0.00238695,0.0132773,0.0444128,0.0850439,0.130684,0.329085,0.729448,4.16855,9.308,11.8273,13.2997,13.5736,13.5948,13.4079,12.9,12.0214,7.98508,2.98881,1.56398,0.829703,0.337389,0.196897,0.124128,0.0747187,0.0498218,0.0417386,41.2047,32.8866,17.2104,9.13174,3.71519,2.16945,1.36877,0.825085,0.551027,0.461898,0.130684,4.16855,9.308,11.8273,13.2997,13.5736,13.5948,13.4079,12.9,12.0214,51.1853,0,0,2.2069,0.0833668,0.206911,0.00272604,0.00054963,0.00458641
-53.2093,0.996915,0.0384747,7,127,0,56.7906,2.34923,0.00593044,0.219064,0.00943118,48.5678,0.000382036,0.00506193,3.64909,38.4827,27.478,16.3922,10.5619,7.49239,4.31237,3.94631,2.9973,1.55735,0.81792,0.324427,0.184443,0.112368,0.0639407,0.0403237,0.0337894,10.0519,20.993,31.9491,37.6327,40.5469,43.0808,42.1616,32.0364,16.6468,8.74399,3.46969,1.97358,1.20324,0.685624,0.433143,0.363205,0.00265378,0.0147083,0.0489529,0.0933669,0.14303,0.357669,0.789503,4.50084,10.0696,12.8354,14.5229,14.894,14.9953,14.9125,14.5568,13.8902,7.49239,2.9973,1.55735,0.81792,0.324427,0.184443,0.112368,0.0639407,0.0403237,0.0337894,40.5469,32.0364,16.6468,8.74399,3.46969,1.97358,1.20324,0.685624,0.433143,0.363205,0.14303,4.50084,10.0696,12.8354,14.5229,14.894,14.9953,14.9125,14.5568,13.8902,48.5678,0,0,2.34923,0.00593044,0.219064,0.00943118,0.000382036,0.00506193
-53.7278,0.845734,0.0384747,7,127,0,58.8602,2.2212,0.0346515,0.193078,0.00825924,50.623,0.000681006,0.00383907,4.51821,40.4925,29.2643,17.6736,11.3807,7.96135,4.22003,3.76734,2.8538,1.47685,0.775334,0.311175,0.180564,0.11355,0.0684262,0.0456476,0.037601,9.96705,20.987,32.2972,38.3592,41.5749,44.5995,43.7125,33.1384,17.1509,9.00568,3.61631,2.09975,1.32158,0.797537,0.532889,0.439196,0.00199161,0.011099,0.0372229,0.0714231,0.109931,0.277821,0.617024,3.51934,7.79523,9.82926,10.9353,11.0858,11.0312,10.7773,10.2111,9.28755,7.96135,2.8538,1.47685,0.775334,0.311175,0.180564,0.11355,0.0684262,0.0456476,0.037601,41.5749,33.1384,17.1509,9.00568,3.61631,2.09975,1.32158,0.797537,0.532889,0.439196,0.109931,3.51934,7.79523,9.82926,10.9353,11.0858,11.0312,10.7773,10.2111,9.28755,50.623,0,0,2.2212,0.0346515,0.193078,0.00825924,0.000681006,0.00383907
-53.4795,0.990959,0.0384747,7,127,0,58.1557,2.25609,0.00769431,0.199633,0.00873161,49.0469,0.000358959,0.00524927,3.31486,39.2052,28.3196,17.1184,11.0624,7.78536,4.2257,3.79826,2.901,1.52832,0.8135,0.328492,0.188383,0.115254,0.0653478,0.040518,0.0336538,9.80072,20.6152,31.6804,37.5878,40.7096,43.6294,42.7862,32.7016,17.2292,9.172,3.70513,2.12585,1.30152,0.738966,0.459023,0.381557,0.00267847,0.0149165,0.0499787,0.0958286,0.147412,0.372129,0.826326,4.74439,10.6856,13.6892,15.5742,16.0147,16.1578,16.1091,15.7771,15.1236,7.78536,2.901,1.52832,0.8135,0.328492,0.188383,0.115254,0.0653478,0.040518,0.0336538,40.7096,32.7016,17.2292,9.172,3.70513,2.12585,1.30152,0.738966,0.459023,0.381557,0.147412,4.74439,10.6856,13.6892,15.5742,16.0147,16.1578,16.1091,15.7771,15.1236,49.0469,0,0,2.25609,0.00769431,0.199633,0.00873161,0.000358959,0.00524927
-53.1893,0.92018,0.0384747,6,63,0,56.1024,2.08769,0.0147251,0.205556,0.0094396,50.1777,0.00035634,0.00521552,3.58212,40.7564,30.1343,18.8711,12.5388,8.97548,4.8194,4.24579,3.16497,1.5747,0.79217,0.29555,0.162396,0.0966961,0.0547029,0.0356559,0.030736,9.34747,19.8592,30.9391,37.0891,40.4707,43.9071,43.0731,32.1461,15.9953,8.04777,3.00404,1.65169,0.98441,0.557896,0.364382,0.314312,0.00253191,0.0141951,0.0480111,0.0927489,0.143524,0.367247,0.821806,4.6967,10.3512,13.0412,14.593,14.9033,14.9678,14.8606,14.5048,13.8666,8.97548,3.16497,1.5747,0.79217,0.29555,0.162396,0.0966961,0.0547029,0.0356559,0.030736,40.4707,32.1461,15.9953,8.04777,3.00404,1.65169,0.98441,0.557896,0.364382,0.314312,0.143524,4.6967,10.3512,13.0412,14.593,14.9033,14.9678,14.8606,14.5048,13.8666,50.1777,0,0,2.08769,0.0147251,0.205556,0.0094396,0.00035634,0.00521552
-53.4659,0.711586,0.0384747,6,127,0,60.8131,2.16448,0.0234959,0.201902,0.00774936,49.6029,0.000376332,0.00506346,3.79357,39.9483,29.1709,17.9202,11.7223,8.30499,4.46581,3.9765,3.02132,1.5727,0.827344,0.328738,0.186946,0.113798,0.0645491,0.0404763,0.0338377,9.54351,20.1711,31.2027,37.2049,40.4394,43.5977,42.7848,32.537,16.9378,8.91163,3.54248,2.01557,1.22789,0.697516,0.438209,0.366626,0.00251286,0.0140394,0.0472534,0.0909298,0.140275,0.356415,0.794491,4.56378,10.2282,13.0491,14.778,15.1621,15.2707,15.1929,14.8393,14.1718,8.30499,3.02132,1.5727,0.827344,0.328738,0.186946,0.113798,0.0645491,0.0404763,0.0338377,40.4394,32.537,16.9378,8.91163,3.54248,2.01557,1.22789,0.697516,0.438209,0.366626,0.140275,4.56378,10.2282,13.0491,14.778,15.1621,15.2707,15.1929,14.8393,14.1718,49.6029,0,0,2.16448,0.0234959,0.201902,0.00774936,0.000376332,0.00506346
-58.1816,0.836457,0.0384747,7,127,0,60.9903,2.08188,0.103346,0.223727,0.00225304,50.5751,0.000511053,0.00402905,4.80696,40.7486,29.7936,18.3804,12.1087,8.65893,4.79392,4.28471,3.15122,1.51764,0.740253,0.265799,0.143952,0.085672,0.0496116,0.0336616,0.0289086,9.35351,19.7528,30.518,36.3509,39.477,42.4573,41.5232,30.5637,14.7209,7.18153,2.5801,1.39838,0.833119,0.483334,0.328545,0.282301,0.00196009,0.0109449,0.0368072,0.070778,0.109121,0.276765,0.615514,3.47561,7.52525,9.34381,10.2734,10.3903,10.3449,10.1495,9.72608,9.0378,8.65893,3.15122,1.51764,0.740253,0.265799,0.143952,0.085672,0.0496116,0.0336616,0.0289086,39.477,30.5637,14.7209,7.18153,2.5801,1.39838,0.833119,0.483334,0.328545,0.282301,0.109121,3.47561,7.52525,9.34381,10.2734,10.3903,10.3449,10.1495,9.72608,9.0378,50.5751,0,0,2.08188,0.103346,0.223727,0.00225304,0.000511053,0.00402905
-55.5773,0.989472,0.0384747,7,127,0,59.263,2.07772,0.0833818,0.217377,0.00279086,50.294,0.000525368,0.0039894,4.86445,40.6169,29.791,18.4513,12.1765,8.7013,4.76378,4.24915,3.22205,1.66992,0.875497,0.347234,0.197902,0.121142,0.0695408,0.0440538,0.0362384,9.29638,19.6709,30.476,36.3808,39.5773,42.7285,41.9362,31.8288,16.4974,8.65052,3.43249,1.95743,1.19917,0.689424,0.43756,0.360184,0.00192801,0.01078,0.0363207,0.0699503,0.107981,0.274766,0.612949,3.5147,7.82965,9.92709,11.136,11.3524,11.36,11.1924,10.7549,10.0057,8.7013,3.22205,1.66992,0.875497,0.347234,0.197902,0.121142,0.0695408,0.0440538,0.0362384,39.5773,31.8288,16.4974,8.65052,3.43249,1.95743,1.19917,0.689424,0.43756,0.360184,0.107981,3.5147,7.82965,9.92709,11.136,11.3524,11.36,11.1924,10.7549,10.0057,50.294,0,0,2.07772,0.0833818,0.217377,0.00279086,0.000525368,0.0039894
-54.7214,1,0.0384747,7,127,0,57.2972,2.22036,0.0593789,0.212954,0.00407163,48.6292,0.000328931,0.00548831,3.18826,38.8141,27.9901,16.9043,10.9467,7.74214,4.29589,3.88208,2.94325,1.52291,0.796043,0.312928,0.176548,0.106607,0.059872,0.0373655,0.0314464,9.55195,20.0597,30.7588,36.4331,39.4104,42.1416,41.2821,31.3178,16.2057,8.47195,3.33169,1.88062,1.13644,0.639171,0.399651,0.336586,0.00273045,0.0151896,0.0508172,0.097319,0.149561,0.376704,0.835133,4.77526,10.687,13.63,15.4466,15.8644,15.9991,15.9552,15.6527,15.0601,7.74214,2.94325,1.52291,0.796043,0.312928,0.176548,0.106607,0.059872,0.0373655,0.0314464,39.4104,31.3178,16.2057,8.47195,3.33169,1.88062,1.13644,0.639171,0.399651,0.336586,0.149561,4.77526,10.687,13.63,15.4466,15.8644,15.9991,15.9552,15.6527,15.0601,48.6292,0,0,2.22036,0.0593789,0.212954,0.00407163,0.000328931,0.00548831
-53.4501,0.945401,0.0384747,7,127,0,59.3912,2.24394,0.0337654,0.219798,0.00795693,50.3867,0.000599404,0.00448717,4.52079,40.2294,29.0377,17.5906,11.4494,8.15144,4.61244,4.18069,3.1395,1.59082,0.818448,0.320169,0.183899,0.115495,0.0706293,0.048867,0.0415008,9.99855,20.987,32.1578,38.0689,41.1618,43.9699,43.0269,32.33,16.3836,8.43064,3.29992,1.89673,1.19233,0.730261,0.506036,0.429964,0.00233702,0.0129964,0.0434577,0.0831901,0.127803,0.321591,0.712159,4.04098,8.89488,11.1757,12.4143,12.5961,12.558,12.3189,11.77,10.8639,8.15144,3.1395,1.59082,0.818448,0.320169,0.183899,0.115495,0.0706293,0.048867,0.0415008,41.1618,32.33,16.3836,8.43064,3.29992,1.89673,1.19233,0.730261,0.506036,0.429964,0.127803,4.04098,8.89488,11.1757,12.4143,12.5961,12.558,12.3189,11.77,10.8639,50.3867,0,0,2.24394,0.0337654,0.219798,0.00795693,0.000599404,0.00448717
-56.3484,0.741845,0.0384747,7,127,0,59.8259,2.21494,0.0708842,0.228188,0.00251856,50.0495,0.000309488,0.00586133,3.41835,39.9303,28.798,17.4393,11.3648,8.11284,4.64246,4.22184,3.18541,1.62899,0.841721,0.325654,0.18221,0.109509,0.0616088,0.0390331,0.033278,9.79746,20.5486,31.4524,37.2047,40.2056,42.9164,42.009,31.7132,16.2189,8.38161,3.24411,1.8161,1.09235,0.615466,0.390665,0.333308,0.00299194,0.0166299,0.0555678,0.106314,0.163259,0.410469,0.908857,5.18205,11.5493,14.688,16.6069,17.0457,17.1888,17.1496,16.8509,16.2639,8.11284,3.18541,1.62899,0.841721,0.325654,0.18221,0.109509,0.0616088,0.0390331,0.033278,40.2056,31.7132,16.2189,8.38161,3.24411,1.8161,1.09235,0.615466,0.390665,0.333308,0.163259,5.18205,11.5493,14.688,16.6069,17.0457,17.1888,17.1496,16.8509,16.2639,50.0495,0,0,2.21494,0.0708842,0.228188,0.00251856,0.000309488,0.00586133
-54.2933,0.96841,0.0384747,7,127,0,60.0512,2.04368,0.0437271,0.19755,0.00655862,49.629,0.000577899,0.00419483,4.60076,40.3659,29.8891,18.7253,12.4089,8.83253,4.61744,4.03833,3.07354,1.60987,0.854316,0.346722,0.201536,0.126196,0.0749205,0.0489696,0.0404698,9.06209,19.2871,30.1231,36.1827,39.5426,43.0439,42.336,32.2654,16.9017,8.97087,3.64272,2.11869,1.32781,0.7895,0.51696,0.427509,0.00197337,0.0110766,0.0375265,0.0725942,0.112462,0.288578,0.647295,3.73135,8.33724,10.5884,11.8892,12.1189,12.1207,11.9267,11.4285,10.5792,8.83253,3.07354,1.60987,0.854316,0.346722,0.201536,0.126196,0.0749205,0.0489696,0.0404698,39.5426,32.2654,16.9017,8.97087,3.64272,2.11869,1.32781,0.7895,0.51696,0.427509,0.112462,3.73135,8.33724,10.5884,11.8892,12.1189,12.1207,11.9267,11.4285,10.5792,49.629,0,0,2.04368,0.0437271,0.19755,0.00655862,0.000577899,0.00419483
-55.7398,0.797165,0.0384747,6,63,0,63.0718,2.19272,0.105445,0.225555,0.000225664,50.8958,0.000511457,0.00437814,4.38628,40.5532,29.184,17.5981,11.4123,8.10653,4.59113,4.17338,3.17574,1.65903,0.877327,0.353214,0.203696,0.1263,0.0738546,0.047652,0.0395418,9.86039,20.6729,31.6274,37.3991,40.4072,43.1275,42.2474,32.1657,16.805,8.88809,3.58001,2.06567,1.28181,0.750589,0.485109,0.402799,0.00224939,0.0124993,0.0417508,0.0798564,0.122604,0.308119,0.682153,3.89564,8.70276,11.0651,12.4558,12.7219,12.7517,12.5915,12.1395,11.3503,8.10653,3.17574,1.65903,0.877327,0.353214,0.203696,0.1263,0.0738546,0.047652,0.0395418,40.4072,32.1657,16.805,8.88809,3.58001,2.06567,1.28181,0.750589,0.485109,0.402799,0.122604,3.89564,8.70276,11.0651,12.4558,12.7219,12.7517,12.5915,12.1395,11.3503,50.8958,0,0,2.19272,0.105445,0.225555,0.000225664,0.000511457,0.00437814
-52.6679,0.979043,0.0384747,7,127,0,58.285,2.05991,0.00899842,0.195531,0.00999757,48.6967,0.000499594,0.00472555,3.79884,39.6807,29.4617,18.5364,12.3281,8.79747,4.60165,4.01191,3.0165,1.53473,0.791361,0.308581,0.175648,0.108647,0.0646159,0.043498,0.0370364,8.96962,19.1106,29.8911,35.9431,39.3112,42.838,42.0987,31.6989,16.1293,8.31837,3.2455,1.84867,1.14462,0.681882,0.459866,0.391793,0.00219977,0.0123564,0.0419046,0.0811291,0.125764,0.323166,0.72529,4.16407,9.21926,11.6372,13.0099,13.2542,13.2663,13.0895,12.626,11.8316,8.79747,3.0165,1.53473,0.791361,0.308581,0.175648,0.108647,0.0646159,0.043498,0.0370364,39.3112,31.6989,16.1293,8.31837,3.2455,1.84867,1.14462,0.681882,0.459866,0.391793,0.125764,4.16407,9.21926,11.6372,13.0099,13.2542,13.2663,13.0895,12.626,11.8316,48.6967,0,0,2.05991,0.00899842,0.195531,0.00999757,0.000499594,0.00472555
-50.2382,0.999018,0.0384747,7,127,0,54.735,2.09607,0.0510851,0.19115,0.00597462,50.5585,0.000415968,0.00491211,3.76227,40.8765,29.9967,18.521,12.1134,8.53292,4.41313,3.87043,2.91247,1.48281,0.763852,0.295688,0.166461,0.101259,0.0584378,0.0381324,0.0324392,9.44414,20.0302,31.1321,37.2541,40.5986,43.9569,43.1391,32.4999,16.5478,8.52574,3.30196,1.86002,1.13246,0.65462,0.427981,0.364313,0.0024103,0.0134977,0.0455781,0.0879345,0.135934,0.347012,0.775571,4.44385,9.8631,12.4852,14.0194,14.3252,14.3814,14.2542,13.854,13.1412,8.53292,2.91247,1.48281,0.763852,0.295688,0.166461,0.101259,0.0584378,0.0381324,0.0324392,40.5986,32.4999,16.5478,8.52574,3.30196,1.86002,1.13246,0.65462,0.427981,0.364313,0.135934,4.44385,9.8631,12.4852,14.0194,14.3252,14.3814,14.2542,13.854,13.1412,50.5585,0,0,2.09607,0.0510851,0.19115,0.00597462,0.000415968,0.00491211
-50.9148,0.989644,0.0384747,6,63,0,55.1458,2.23736,0.0940467,0.209071,0.00129262,49.8225,0.000425218,0.00479759,3.72621,39.5607,28.3062,16.8784,10.8059,7.57623,4.17363,3.78403,2.89655,1.53412,0.82154,0.335489,0.194211,0.120094,0.069159,0.0434195,0.0358771,9.84038,20.607,31.4772,37.1789,40.1374,42.7916,41.933,32.1157,17.0109,9.11076,3.72201,2.15568,1.33394,0.769194,0.483745,0.399993,0.00246062,0.0136624,0.0455869,0.0871206,0.133671,0.335469,0.742281,4.25181,9.5746,12.2588,13.9213,14.2902,14.389,14.2973,13.9173,13.2058,7.57623,2.89655,1.53412,0.82154,0.335489,0.194211,0.120094,0.069159,0.0434195,0.0358771,40.1374,32.1157,17.0109,9.11076,3.72201,2.15568,1.33394,0.769194,0.483745,0.399993,0.133671,4.25181,9.5746,12.2588,13.9213,14.2902,14.389,14.2973,13.9173,13.2058,49.8225,0,0,2.23736,0.0940467,0.209071,0.00129262,0.000425218,0.00479759
-52.1418,0.616096,0.0384747,5,39,0,58.2624,2.18827,0.094008,0.2263,0.000670903,49.3317,0.000352202,0.00463288,3.82638,39.3694,28.3995,17.1902,11.1844,7.96361,4.5178,4.10593,3.14369,1.66442,0.88902,0.358831,0.204365,0.123232,0.067475,0.0395046,0.0318377,9.54459,20.0295,30.6824,36.3172,39.2666,41.9674,41.1446,31.52,16.6891,8.91516,3.5996,2.05093,1.23749,0.678465,0.397977,0.321022,0.00230352,0.0128082,0.0428208,0.0819618,0.125909,0.316871,0.702362,4.03172,9.09998,11.6764,13.3023,13.6836,13.807,13.7619,13.4658,12.8837,7.96361,3.14369,1.66442,0.88902,0.358831,0.204365,0.123232,0.067475,0.0395046,0.0318377,39.2666,31.52,16.6891,8.91516,3.5996,2.05093,1.23749,0.678465,0.397977,0.321022,0.125909,4.03172,9.09998,11.6764,13.3023,13.6836,13.807,13.7619,13.4658,12.8837,49.3317,0,0,2.18827,0.094008,0.2263,0.000670903,0.000352202,0.00463288
-51.9231,0.89501,0.0384747,6,127,0,53.8428,2.16,0.104052,0.211701,0.00113956,50.0902,0.000357323,0.00456513,4.019,40.0396,28.9272,17.4998,11.3262,7.988,4.36456,3.92383,2.95544,1.50499,0.773632,0.295961,0.163713,0.096873,0.0529559,0.0322802,0.0268907,9.58099,20.1475,30.949,36.7071,39.7438,42.5558,41.6738,31.4101,15.9958,8.22354,3.14721,1.74177,1.03143,0.564666,0.344894,0.28753,0.00227732,0.0126801,0.0424742,0.0814207,0.125224,0.315924,0.70093,3.99778,8.88508,11.2669,12.6837,12.9814,13.053,12.9675,12.6513,12.0725,7.988,2.95544,1.50499,0.773632,0.295961,0.163713,0.096873,0.0529559,0.0322802,0.0268907,39.7438,31.4101,15.9958,8.22354,3.14721,1.74177,1.03143,0.564666,0.344894,0.28753,0.125224,3.99778,8.88508,11.2669,12.6837,12.9814,13.053,12.9675,12.6513,12.0725,50.0902,0,0,2.16,0.104052,0.211701,0.00113956,0.000357323,0.00456513
-56.2538,0.750606,0.0384747,6,63,0,60.7174,2.09939,0.0607635,0.176644,0.00472694,52.4916,0.000468909,0.00430548,3.91785,42.3776,31.0099,19.0153,12.3157,8.57104,4.26516,3.71474,2.86451,1.54655,0.843894,0.353574,0.207395,0.129206,0.074212,0.0454204,0.0365706,9.82238,20.8375,32.3994,38.785,42.2818,45.8393,45.0979,34.8202,18.8009,10.2603,4.3006,2.52381,1.57339,0.904896,0.554841,0.447108,0.00219711,0.0123058,0.0415634,0.0802067,0.124013,0.316813,0.708963,4.10737,9.31823,11.9861,13.6618,14.0356,14.1314,14.0239,13.6014,12.8137,8.57104,2.86451,1.54655,0.843894,0.353574,0.207395,0.129206,0.074212,0.0454204,0.0365706,42.2818,34.8202,18.8009,10.2603,4.3006,2.52381,1.57339,0.904896,0.554841,0.447108,0.124013,4.10737,9.31823,11.9861,13.6618,14.0356,14.1314,14.0239,13.6014,12.8137,52.4916,0,0,2.09939,0.0607635,0.176644,0.00472694,0.000468909,0.00430548
-49.9645,0.999922,0.0384747,6,127,0,59.0727,2.08062,0.0556835,0.204891,0.00502205,48.4723,0.000437062,0.00445016,4.04082,39.2376,28.8632,17.9248,11.8204,8.41099,4.49073,3.97241,3.02866,1.59035,0.843962,0.339566,0.194462,0.118926,0.0674817,0.0418087,0.0343508,8.98709,19.0592,29.6205,35.4443,38.6271,41.8392,41.1123,31.379,16.4783,8.74589,3.52039,2.01709,1.23452,0.701526,0.435481,0.35808,0.00207799,0.0116361,0.0392892,0.075798,0.11717,0.299139,0.668896,3.85489,8.65652,11.0512,12.5063,12.8142,12.8826,12.7751,12.4003,11.7178,8.41099,3.02866,1.59035,0.843962,0.339566,0.194462,0.118926,0.0674817,0.0418087,0.0343508,38.6271,31.379,16.4783,8.74589,3.52039,2.01709,1.23452,0.701526,0.435481,0.35808,0.11717,3.85489,8.65652,11.0512,12.5063,12.8142,12.8826,12.7751,12.4003,11.7178,48.4723,0,0,2.08062,0.0556835,0.204891,0.00502205,0.000437062,0.00445016
-49.9577,0.999352,0.0384747,7,127,0,50.975,2.26682,0.0505725,0.206321,0.00609452,51.27,0.000503046,0.00477544,3.86093,40.7671,29.23,17.4862,11.2255,7.88474,4.34277,3.92748,2.96083,1.5133,0.784074,0.308123,0.176341,0.109638,0.0655812,0.0442882,0.0377155,10.2655,21.5133,32.894,38.8789,41.9907,44.7786,43.8206,33.054,16.8957,8.75543,3.44247,1.97137,1.22675,0.734876,0.497091,0.423538,0.00255457,0.0141913,0.0473837,0.0906013,0.139064,0.349242,0.772626,4.39248,9.72908,12.2935,13.7595,14.0248,14.0426,13.8601,13.3735,12.5359,7.88474,2.96083,1.5133,0.784074,0.308123,0.176341,0.109638,0.0655812,0.0442882,0.0377155,41.9907,33.054,16.8957,8.75543,3.44247,1.97137,1.22675,0.734876,0.497091,0.423538,0.139064,4.39248,9.72908,12.2935,13.7595,14.0248,14.0426,13.8601,13.3735,12.5359,51.27,0,0,2.26682,0.0505725,0.206321,0.00609452,0.000503046,0.00477544
-49.7619,0.91072,0.0384747,6,127,0,51.7264,2.07626,0.0720208,0.212525,0.00380759,48.7528,0.000491172,0.00465046,4.3123,39.4205,28.9594,17.9671,11.8595,8.46305,4.58587,4.072,3.06352,1.55911,0.803813,0.312864,0.177562,0.109331,0.0644757,0.0429876,0.0364952,9.01208,19.0889,29.6158,35.3909,38.5289,41.6412,40.8494,30.7631,15.6576,8.07378,3.14421,1.78563,1.1005,0.650045,0.434176,0.368829,0.00217821,0.0121873,0.0411022,0.0792199,0.122364,0.311781,0.695943,3.98022,8.81156,11.1254,12.4423,12.6786,12.6927,12.527,12.0883,11.335,8.46305,3.06352,1.55911,0.803813,0.312864,0.177562,0.109331,0.0644757,0.0429876,0.0364952,38.5289,30.7631,15.6576,8.07378,3.14421,1.78563,1.1005,0.650045,0.434176,0.368829,0.122364,3.98022,8.81156,11.1254,12.4423,12.6786,12.6927,12.527,12.0883,11.335,48.7528,0,0,2.07626,0.0720208,0.212525,0.00380759,0.000491172,0.00465046
-51.8852,0.997993,0.0384747,6,127,0,55.3825,2.3532,0.0884261,0.227805,0.00190709,50.9183,0.000354807,0.00442578,3.87707,40.0027,28.2186,16.5449,10.5382,7.44411,4.35874,4.02355,3.07971,1.62832,0.868326,0.3493,0.198291,0.119056,0.0646723,0.0374426,0.0300031,10.5123,21.8334,32.9822,38.6396,41.475,43.8183,42.8755,32.8281,17.358,9.25731,3.72506,2.11546,1.27089,0.691184,0.400888,0.321502,0.00242992,0.0134176,0.0444286,0.0843994,0.128893,0.320146,0.704061,4.01732,9.05597,11.6124,13.2196,13.5929,13.7103,13.6584,13.3536,12.7602,7.44411,3.07971,1.62832,0.868326,0.3493,0.198291,0.119056,0.0646723,0.0374426,0.0300031,41.475,32.8281,17.358,9.25731,3.72506,2.11546,1.27089,0.691184,0.400888,0.321502,0.128893,4.01732,9.05597,11.6124,13.2196,13.5929,13.7103,13.6584,13.3536,12.7602,50.9183,0,0,2.3532,0.0884261,0.227805,0.00190709,0.000354807,0.00442578
