lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,k_AccuKid,k_KidAccu,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat1.1.3,z_hat1.2.3,z_hat1.3.3,z_hat1.4.3,z_hat1.5.3,z_hat1.6.3,z_hat1.7.3,z_hat1.8.3,z_hat1.9.3,z_hat1.10.3,z_hat1.11.3,z_hat1.12.3,z_hat1.13.3,z_hat1.14.3,z_hat1.15.3,z_hat1.16.3,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,z_hat2.1.3,z_hat2.2.3,z_hat2.3.3,z_hat2.4.3,z_hat2.5.3,z_hat2.6.3,z_hat2.7.3,z_hat2.8.3,z_hat2.9.3,z_hat2.10.3,y0.1,y0.2,y0.3,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
# Adaptation terminated
# Step size = 0.0321252
# Diagonal elements of inverse mass matrix:
# 0.00401547, 0.876791, 0.00938786, 0.992996, 0.00037686, 0.032861, 0.00869827, 0.00685939
-50.1039,0.999545,0.0321252,6,95,0,56.3416,2.0525,0.0733006,0.191889,0.00435373,51.0209,0.000514036,0.00448543,4.17803,41.3369,30.4248,18.8644,12.373,8.72515,4.48472,3.91673,2.94628,1.50002,0.77379,0.301619,0.171439,0.105761,0.0625355,0.0417479,0.0353406,9.34256,19.8439,30.9055,37.0406,40.4125,43.8445,43.0465,32.4223,16.5085,8.51744,3.32186,1.88941,1.16665,0.690971,0.462112,0.391422,0.00217646,0.0122002,0.0412538,0.0796802,0.123283,0.315368,0.705725,4.04297,8.9477,11.2905,12.6129,12.8417,12.8447,12.6596,12.1876,11.3844,8.72515,2.94628,1.50002,0.77379,0.301619,0.171439,0.105761,0.0625355,0.0417479,0.0353406,40.4125,32.4223,16.5085,8.51744,3.32186,1.88941,1.16665,0.690971,0.462112,0.391422,0.123283,4.04297,8.9477,11.2905,12.6129,12.8417,12.8447,12.6596,12.1876,11.3844,51.0209,0,0,2.0525,0.0733006,0.191889,0.00435373,0.000514036,0.00448543
-51.2111,0.940935,0.0321252,7,127,0,54.3938,2.13658,0.0317862,0.202284,0.00699271,48.082,0.000392223,0.00473422,3.77893,38.7984,28.4096,17.523,11.4955,8.15578,4.37062,3.88304,2.96619,1.56401,0.833018,0.336372,0.19267,0.117562,0.0662016,0.0405203,0.0332672,9.14057,19.345,29.9795,35.7967,38.9497,42.0744,41.3266,31.5994,16.6628,8.87606,3.58559,2.0548,1.25469,0.707548,0.433909,0.356532,0.00224953,0.0125793,0.0423918,0.0816569,0.126071,0.320946,0.71642,4.1286,9.2974,11.9014,13.5177,13.8814,13.985,13.9104,13.5681,12.9193,8.15578,2.96619,1.56401,0.833018,0.336372,0.19267,0.117562,0.0662016,0.0405203,0.0332672,38.9497,31.5994,16.6628,8.87606,3.58559,2.0548,1.25469,0.707548,0.433909,0.356532,0.126071,4.1286,9.2974,11.9014,13.5177,13.8814,13.985,13.9104,13.5681,12.9193,48.082,0,0,2.13658,0.0317862,0.202284,0.00699271,0.000392223,0.00473422
-51.7036,0.940579,0.0321252,6,63,0,55.2297,2.04226,0.0258147,0.20826,0.00827165,48.0228,0.000449495,0.00495922,4.00206,39.1395,29.0834,18.353,12.2706,8.81993,4.73521,4.15804,3.11639,1.57253,0.803723,0.308808,0.17391,0.106466,0.0626038,0.0419842,0.0360052,8.76528,18.6625,29.1624,35.0407,38.3026,41.6922,40.9503,30.732,15.5088,7.92795,3.04782,1.71762,1.05255,0.619978,0.416575,0.357469,0.00225634,0.0126684,0.042935,0.0830802,0.128734,0.330456,0.741095,4.24848,9.38945,11.8426,13.2425,13.5024,13.5311,13.3809,12.9628,12.2365,8.81993,3.11639,1.57253,0.803723,0.308808,0.17391,0.106466,0.0626038,0.0419842,0.0360052,38.3026,30.732,15.5088,7.92795,3.04782,1.71762,1.05255,0.619978,0.416575,0.357469,0.128734,4.24848,9.38945,11.8426,13.2425,13.5024,13.5311,13.3809,12.9628,12.2365,48.0228,0,0,2.04226,0.0258147,0.20826,0.00827165,0.000449495,0.00495922
-49.6764,0.93227,0.0321252,6,127,0,57.0983,2.23073,0.0418847,0.200865,0.00669315,50.4188,0.000525263,0.00425898,4.04839,40.2658,29.0455,17.5155,11.2928,7.93149,4.29199,3.85806,2.94644,1.55316,0.828661,0.33777,0.196073,0.12207,0.0713903,0.0456772,0.0375924,9.95824,20.9371,32.1551,38.1333,41.2866,44.2228,43.363,33.1395,17.4703,9.32235,3.80157,2.20796,1.37566,0.805631,0.516317,0.425223,0.00220833,0.0122944,0.0411751,0.0789208,0.121369,0.306174,0.679501,3.89325,8.72695,11.1216,12.5449,12.8212,12.8543,12.6914,12.2254,11.4088,7.93149,2.94644,1.55316,0.828661,0.33777,0.196073,0.12207,0.0713903,0.0456772,0.0375924,41.2866,33.1395,17.4703,9.32235,3.80157,2.20796,1.37566,0.805631,0.516317,0.425223,0.121369,3.89325,8.72695,11.1216,12.5449,12.8212,12.8543,12.6914,12.2254,11.4088,50.4188,0,0,2.23073,0.0418847,0.200865,0.00669315,0.000525263,0.00425898
-50.6088,0.994436,0.0321252,6,127,0,51.9905,2.16785,0.0276738,0.194473,0.00846492,51.3309,0.000473652,0.00430039,4.0022,41.3054,30.1138,18.4304,11.9939,8.44511,4.4588,3.95326,2.98779,1.53627,0.799035,0.313271,0.177379,0.108094,0.0619984,0.0396452,0.033066,9.89128,20.9059,32.3386,38.5579,41.9083,45.1711,44.3058,33.5168,17.2351,8.96557,3.51669,1.99234,1.21513,0.698016,0.447166,0.373222,0.00221193,0.012358,0.0415932,0.0800357,0.123465,0.313659,0.698944,4.00092,8.89751,11.2734,12.6528,12.9126,12.9405,12.7845,12.3489,11.5908,8.44511,2.98779,1.53627,0.799035,0.313271,0.177379,0.108094,0.0619984,0.0396452,0.033066,41.9083,33.5168,17.2351,8.96557,3.51669,1.99234,1.21513,0.698016,0.447166,0.373222,0.123465,4.00092,8.89751,11.2734,12.6528,12.9126,12.9405,12.7845,12.3489,11.5908,51.3309,0,0,2.16785,0.0276738,0.194473,0.00846492,0.000473652,0.00430039
-51.0007,0.778953,0.0321252,7,127,0,56.0815,2.10455,0.0713892,0.223144,0.00397533,50.6722,0.000496435,0.00507042,3.96623,40.8656,29.9239,18.5101,12.2279,8.76666,4.87819,4.36559,3.24165,1.59918,0.800775,0.30114,0.169151,0.104652,0.0637272,0.0449484,0.0391564,9.47676,20.0225,30.9553,36.8914,40.0809,43.1497,42.2449,31.3949,15.4894,7.75769,2.91922,1.641,1.01636,0.619977,0.438017,0.381751,0.00249892,0.0139581,0.0469615,0.0903377,0.139319,0.353647,0.787161,4.4666,9.7638,12.215,13.5422,13.7529,13.7395,13.5378,13.0528,12.2402,8.76666,3.24165,1.59918,0.800775,0.30114,0.169151,0.104652,0.0637272,0.0449484,0.0391564,40.0809,31.3949,15.4894,7.75769,2.91922,1.641,1.01636,0.619977,0.438017,0.381751,0.139319,4.4666,9.7638,12.215,13.5422,13.7529,13.7395,13.5378,13.0528,12.2402,50.6722,0,0,2.10455,0.0713892,0.223144,0.00397533,0.000496435,0.00507042
-53.2573,0.973586,0.0321252,7,127,0,55.499,2.47325,0.0694616,0.271013,0.00489792,50.0789,0.000456946,0.00461168,4.43932,38.9759,27.2,15.852,10.2188,7.41795,4.77738,4.47391,3.29493,1.59004,0.777322,0.280353,0.152477,0.0912455,0.0533491,0.0366692,0.0318958,10.7902,22.2016,33.1199,38.4465,41.0022,42.8528,41.7165,30.7284,14.8297,7.25086,2.61644,1.42393,0.852905,0.499459,0.343841,0.299205,0.00260501,0.0142942,0.0469231,0.0885382,0.134507,0.330166,0.720144,4.01264,8.69377,10.8179,11.9381,12.105,12.0838,11.9031,11.4834,10.7864,7.41795,3.29493,1.59004,0.777322,0.280353,0.152477,0.0912455,0.0533491,0.0366692,0.0318958,41.0022,30.7284,14.8297,7.25086,2.61644,1.42393,0.852905,0.499459,0.343841,0.299205,0.134507,4.01264,8.69377,10.8179,11.9381,12.105,12.0838,11.9031,11.4834,10.7864,50.0789,0,0,2.47325,0.0694616,0.271013,0.00489792,0.000456946,0.00461168
-50.9136,0.998585,0.0321252,6,127,0,55.8905,2.28705,0.0871736,0.215304,0.00269451,50.1004,0.000427335,0.00413288,4.12481,39.6168,28.1885,16.6937,10.6606,7.49105,4.22159,3.85451,2.94019,1.54293,0.817567,0.32717,0.18604,0.112562,0.0625316,0.0376207,0.0305118,10.0909,21.0644,32.0372,37.7192,40.6275,43.1509,42.2446,32.2381,16.9187,8.96591,3.58921,2.04183,1.23622,0.687641,0.414448,0.336389,0.0021754,0.012053,0.0400972,0.0764497,0.117083,0.292621,0.64578,3.68618,8.26919,10.5553,11.9441,12.2375,12.3021,12.198,11.8376,11.182,7.49105,2.94019,1.54293,0.817567,0.32717,0.18604,0.112562,0.0625316,0.0376207,0.0305118,40.6275,32.2381,16.9187,8.96591,3.58921,2.04183,1.23622,0.687641,0.414448,0.336389,0.117083,3.68618,8.26919,10.5553,11.9441,12.2375,12.3021,12.198,11.8376,11.182,50.1004,0,0,2.28705,0.0871736,0.215304,0.00269451,0.000427335,0.00413288
-53.4883,0.979421,0.0321252,6,127,0,55.1199,2.26394,0.0589163,0.233387,0.00587221,51.8994,0.000415926,0.00453788,4.1877,41.2583,29.6138,17.8305,11.5964,8.2944,4.83306,4.41483,3.27983,1.61621,0.805494,0.296793,0.162088,0.0962169,0.054505,0.0357114,0.0306202,10.3623,21.6714,33.0417,38.9694,42.0216,44.6769,43.6401,32.4354,15.9844,7.96748,2.93709,1.60501,0.953604,0.541075,0.355172,0.304702,0.00245166,0.0136008,0.0453243,0.08653,0.132652,0.332176,0.733261,4.1392,9.06185,11.3599,12.6332,12.8558,12.8691,12.7181,12.3234,11.6477,8.2944,3.27983,1.61621,0.805494,0.296793,0.162088,0.0962169,0.054505,0.0357114,0.0306202,42.0216,32.4354,15.9844,7.96748,2.93709,1.60501,0.953604,0.541075,0.355172,0.304702,0.132652,4.1392,9.06185,11.3599,12.6332,12.8558,12.8691,12.7181,12.3234,11.6477,51.8994,0,0,2.26394,0.0589163,0.233387,0.00587221,0.000415926,0.00453788
-52.171,0.991549,0.0321252,7,127,0,56.5725,2.26403,0.0698796,0.198854,0.00372305,50.8972,0.000506604,0.00486491,3.5307,40.4002,28.8804,17.1715,10.9416,7.62418,4.12243,3.72379,2.84733,1.50572,0.806907,0.332468,0.195212,0.123408,0.0741318,0.0490454,0.0411086,10.175,21.3148,32.573,38.486,41.558,44.3213,43.43,33.2271,17.5727,9.41859,3.88256,2.28096,1.44305,0.867999,0.575176,0.482384,0.00257977,0.0143272,0.0478193,0.0914084,0.140275,0.352175,0.779348,4.45886,10.0093,12.7769,14.4486,14.7918,14.8553,14.7045,14.225,13.3657,7.62418,2.84733,1.50572,0.806907,0.332468,0.195212,0.123408,0.0741318,0.0490454,0.0411086,41.558,33.2271,17.5727,9.41859,3.88256,2.28096,1.44305,0.867999,0.575176,0.482384,0.140275,4.45886,10.0093,12.7769,14.4486,14.7918,14.8553,14.7045,14.225,13.3657,50.8972,0,0,2.26403,0.0698796,0.198854,0.00372305,0.000506604,0.00486491
-53.1421,0.999689,0.0321252,7,127,0,55.5034,1.94439,0.0617042,0.193185,0.00531661,50.0386,0.000469411,0.00523951,3.97069,41.0249,30.7203,19.5532,13.0951,9.35741,4.76948,4.08462,3.01791,1.47448,0.731213,0.271207,0.151204,0.0931268,0.0567053,0.0403048,0.0353838,8.72896,18.682,29.4045,35.5289,38.9972,42.7574,42.018,31.1045,15.1986,7.53875,2.79808,1.56134,0.962793,0.587386,0.418253,0.367364,0.00237095,0.0133583,0.0454976,0.088392,0.137405,0.355392,0.800628,4.57707,9.98637,12.4726,13.8132,14.0284,14.0205,13.8296,13.3654,12.5851,9.35741,3.01791,1.47448,0.731213,0.271207,0.151204,0.0931268,0.0567053,0.0403048,0.0353838,38.9972,31.1045,15.1986,7.53875,2.79808,1.56134,0.962793,0.587386,0.418253,0.367364,0.137405,4.57707,9.98637,12.4726,13.8132,14.0284,14.0205,13.8296,13.3654,12.5851,50.0386,0,0,1.94439,0.0617042,0.193185,0.00531661,0.000469411,0.00523951
-52.6015,0.86859,0.0321252,7,127,0,56.9063,1.95443,0.0652075,0.188475,0.00528049,50.3795,0.000478353,0.00487297,3.94524,41.247,30.8176,19.5344,13.0234,9.26357,4.66853,3.99223,2.96111,1.45976,0.729743,0.272789,0.152057,0.0930721,0.0556805,0.0386154,0.0335148,8.83022,18.8884,29.7067,35.8731,39.3582,43.1231,42.3846,31.4974,15.5291,7.76463,2.90441,1.62028,0.992867,0.595103,0.413471,0.35906,0.00223097,0.012565,0.0427733,0.0830641,0.12908,0.333598,0.751231,4.30021,9.41273,11.7819,13.0701,13.2784,13.2703,13.0826,12.6254,11.8564,9.26357,2.96111,1.45976,0.729743,0.272789,0.152057,0.0930721,0.0556805,0.0386154,0.0335148,39.3582,31.4974,15.5291,7.76463,2.90441,1.62028,0.992867,0.595103,0.413471,0.35906,0.12908,4.30021,9.41273,11.7819,13.0701,13.2784,13.2703,13.0826,12.6254,11.8564,50.3795,0,0,1.95443,0.0652075,0.188475,0.00528049,0.000478353,0.00487297
-53.0739,0.972513,0.0321252,7,127,0,55.4453,2.11623,0.11552,0.20676,0.000275251,50.0133,0.000435004,0.00437,4.09239,40.1031,29.0947,17.6909,11.4712,8.07603,4.32915,3.86485,2.91451,1.48974,0.76978,0.298278,0.167297,0.100888,0.0570281,0.0360603,0.0301442,9.38968,19.794,30.5089,36.2774,39.3511,42.2678,41.421,31.2608,15.98,8.25834,3.20139,1.79657,1.0843,0.613839,0.388882,0.325305,0.00213513,0.0119081,0.0399805,0.0767816,0.11826,0.299351,0.665517,3.80071,8.44088,10.689,11.9991,12.253,12.2903,12.1619,11.7843,11.1199,8.07603,2.91451,1.48974,0.76978,0.298278,0.167297,0.100888,0.0570281,0.0360603,0.0301442,39.3511,31.2608,15.98,8.25834,3.20139,1.79657,1.0843,0.613839,0.388882,0.325305,0.11826,3.80071,8.44088,10.689,11.9991,12.253,12.2903,12.1619,11.7843,11.1199,50.0133,0,0,2.11623,0.11552,0.20676,0.000275251,0.000435004,0.00437
-54.5324,0.920448,0.0321252,7,127,0,58.0109,2.15304,0.113981,0.212974,0.00070675,49.1048,0.000559209,0.00435466,4.27932,39.2405,28.3385,17.1344,11.0863,7.81844,4.2756,3.84333,2.87772,1.44751,0.73842,0.284203,0.161004,0.0995736,0.0596421,0.0406306,0.0345159,9.36063,19.6794,30.2197,35.8324,38.7882,41.5101,40.6231,30.4375,15.3116,7.81231,3.00848,1.70547,1.05574,0.633363,0.432186,0.367326,0.00212247,0.0118159,0.0395696,0.0758369,0.116615,0.294054,0.651972,3.69972,8.13158,10.2077,11.3358,11.5055,11.4776,11.2729,10.7971,10.0084,7.81844,2.87772,1.44751,0.73842,0.284203,0.161004,0.0995736,0.0596421,0.0406306,0.0345159,38.7882,30.4375,15.3116,7.81231,3.00848,1.70547,1.05574,0.633363,0.432186,0.367326,0.116615,3.69972,8.13158,10.2077,11.3358,11.5055,11.4776,11.2729,10.7971,10.0084,49.1048,0,0,2.15304,0.113981,0.212974,0.00070675,0.000559209,0.00435466
-53.7349,0.998234,0.0321252,6,127,0,58.3502,2.06807,0.0273206,0.187685,0.00742366,51.1434,0.000378721,0.00475738,3.72488,41.561,30.723,19.1739,12.6395,8.93977,4.58124,3.98859,3.04647,1.60727,0.856333,0.345615,0.197684,0.12031,0.0673707,0.0409075,0.0335112,9.45027,20.1139,31.4162,37.7378,41.2443,44.905,44.1831,33.7945,17.8308,9.50126,3.83625,2.19535,1.33707,0.749809,0.45621,0.374045,0.00233387,0.0131006,0.0443858,0.0858679,0.133032,0.34143,0.766144,4.43342,9.99481,12.803,14.5546,14.9544,15.0739,15.0049,14.6538,13.9803,8.93977,3.04647,1.60727,0.856333,0.345615,0.197684,0.12031,0.0673707,0.0409075,0.0335112,41.2443,33.7945,17.8308,9.50126,3.83625,2.19535,1.33707,0.749809,0.45621,0.374045,0.133032,4.43342,9.99481,12.803,14.5546,14.9544,15.0739,15.0049,14.6538,13.9803,51.1434,0,0,2.06807,0.0273206,0.187685,0.00742366,0.000378721,0.00475738
-54.3696,0.99968,0.0321252,7,127,0,56.5067,2.17303,0.0198402,0.182374,0.00735725,50.0861,0.00044639,0.00529793,3.26509,40.309,29.3761,17.9324,11.6065,8.10709,4.15599,3.66135,2.81039,1.50116,0.812014,0.338352,0.199485,0.126135,0.0752946,0.0492042,0.0412567,9.68141,20.4824,31.7271,37.8703,41.196,44.4885,43.7142,33.5895,17.9433,9.70751,4.04688,2.38727,1.51066,0.903018,0.591104,0.495971,0.00266657,0.0149078,0.050222,0.0967141,0.149288,0.379882,0.847847,4.89317,11.056,14.1864,16.146,16.5903,16.7169,16.6229,16.1941,15.3802,8.10709,2.81039,1.50116,0.812014,0.338352,0.199485,0.126135,0.0752946,0.0492042,0.0412567,41.196,33.5895,17.9433,9.70751,4.04688,2.38727,1.51066,0.903018,0.591104,0.495971,0.149288,4.89317,11.056,14.1864,16.146,16.5903,16.7169,16.6229,16.1941,15.3802,50.0861,0,0,2.17303,0.0198402,0.182374,0.00735725,0.00044639,0.00529793
-54.6136,0.964533,0.0321252,7,127,0,58.6984,2.21899,0.00493576,0.195269,0.0102364,49.2637,0.00034419,0.0044966,3.85273,39.5321,28.71,17.4798,11.341,7.98252,4.26184,3.79957,2.8743,1.47916,0.767932,0.297371,0.165209,0.0976937,0.0527874,0.0313093,0.0257139,9.70236,20.4654,31.5698,37.5628,40.7647,43.8255,42.9676,32.5309,16.7419,8.69286,3.36741,1.87169,1.10759,0.599329,0.356198,0.292803,0.00226982,0.0126644,0.0425442,0.0817431,0.125949,0.319106,0.709965,4.06603,9.08019,11.5554,13.0564,13.385,13.4753,13.4047,13.0978,12.5227,7.98252,2.8743,1.47916,0.767932,0.297371,0.165209,0.0976937,0.0527874,0.0313093,0.0257139,40.7647,32.5309,16.7419,8.69286,3.36741,1.87169,1.10759,0.599329,0.356198,0.292803,0.125949,4.06603,9.08019,11.5554,13.0564,13.385,13.4753,13.4047,13.0978,12.5227,49.2637,0,0,2.21899,0.00493576,0.195269,0.0102364,0.00034419,0.0044966
-54.1914,0.992388,0.0321252,7,127,0,59.7869,1.94727,0.120037,0.190777,0.000390036,50.1894,0.000654134,0.0043162,4.49992,40.8967,30.343,19.0237,12.5651,8.87731,4.46398,3.8426,2.87241,1.44352,0.737287,0.286427,0.16451,0.103786,0.0642458,0.0450884,0.0382431,8.74589,18.6538,29.2194,35.1748,38.5024,42.013,41.2799,30.9086,15.5348,7.93627,3.08526,1.77346,1.12005,0.694526,0.488209,0.4143,0.00195858,0.0110093,0.0373734,0.072414,0.112325,0.289041,0.649113,3.71368,8.14433,10.1919,11.2632,11.3943,11.3292,11.0722,10.5176,9.62117,8.87731,2.87241,1.44352,0.737287,0.286427,0.16451,0.103786,0.0642458,0.0450884,0.0382431,38.5024,30.9086,15.5348,7.93627,3.08526,1.77346,1.12005,0.694526,0.488209,0.4143,0.112325,3.71368,8.14433,10.1919,11.2632,11.3943,11.3292,11.0722,10.5176,9.62117,50.1894,0,0,1.94727,0.120037,0.190777,0.000390036,0.000654134,0.0043162
-52.4657,0.969218,0.0321252,7,191,0,56.9927,2.27295,0.013868,0.213167,0.00865153,48.8495,0.000318158,0.00477355,3.67559,38.9648,28.0794,16.9553,10.9945,7.79743,4.37686,3.96966,3.03228,1.59615,0.847215,0.338236,0.190972,0.11404,0.0615312,0.0355155,0.0286255,9.81727,20.6023,31.5608,37.3576,40.3916,43.1673,42.3117,32.3389,17.0237,9.03686,3.60899,2.03849,1.21805,0.658066,0.380579,0.307029,0.00244125,0.0135743,0.0453834,0.0868685,0.133449,0.33585,0.744394,4.26999,9.62552,12.3425,14.0603,14.4696,14.6103,14.5827,14.3082,13.755,7.79743,3.03228,1.59615,0.847215,0.338236,0.190972,0.11404,0.0615312,0.0355155,0.0286255,40.3916,32.3389,17.0237,9.03686,3.60899,2.03849,1.21805,0.658066,0.380579,0.307029,0.133449,4.26999,9.62552,12.3425,14.0603,14.4696,14.6103,14.5827,14.3082,13.755,48.8495,0,0,2.27295,0.013868,0.213167,0.00865153,0.000318158,0.00477355
-52.8378,0.952932,0.0321252,7,127,0,58.1013,2.21955,0.0494392,0.229315,0.00690513,49.1784,0.000660157,0.00542845,3.99332,39.3021,28.4188,17.2846,11.3093,8.09871,4.64618,4.20931,3.0727,1.45819,0.707558,0.261464,0.150068,0.0977153,0.0656741,0.0509839,0.0449861,9.65235,20.2588,31.0368,36.7339,39.7082,42.3636,41.3382,30.1933,14.3307,6.95564,2.57264,1.47811,0.963664,0.648746,0.504226,0.445027,0.0027294,0.0151777,0.0507468,0.0971322,0.149202,0.375208,0.829734,4.64322,9.94029,12.2356,13.3233,13.4089,13.2953,12.9747,12.3358,11.3268,8.09871,3.0727,1.45819,0.707558,0.261464,0.150068,0.0977153,0.0656741,0.0509839,0.0449861,39.7082,30.1933,14.3307,6.95564,2.57264,1.47811,0.963664,0.648746,0.504226,0.445027,0.149202,4.64322,9.94029,12.2356,13.3233,13.4089,13.2953,12.9747,12.3358,11.3268,49.1784,0,0,2.21955,0.0494392,0.229315,0.00690513,0.000660157,0.00542845
-52.7619,0.977333,0.0321252,7,127,0,61.8587,2.32482,0.00379305,0.212418,0.0105305,50.5207,0.000587349,0.00504045,3.85836,40.1319,28.75,17.2115,11.0927,7.84464,4.42975,4.02595,3.0087,1.50778,0.76865,0.29886,0.172487,0.109819,0.069261,0.0498689,0.0431724,10.3633,21.6875,33.0958,39.0597,42.1403,44.8472,43.8368,32.7771,16.4277,8.3764,3.25896,1.88232,1.19962,0.757739,0.546353,0.473177,0.00272298,0.0151124,0.0503916,0.0962494,0.147607,0.369942,0.817112,4.61842,10.1218,12.6822,14.0603,14.2629,14.2242,13.9693,13.3833,12.4149,7.84464,3.0087,1.50778,0.76865,0.29886,0.172487,0.109819,0.069261,0.0498689,0.0431724,42.1403,32.7771,16.4277,8.3764,3.25896,1.88232,1.19962,0.757739,0.546353,0.473177,0.147607,4.61842,10.1218,12.6822,14.0603,14.2629,14.2242,13.9693,13.3833,12.4149,50.5207,0,0,2.32482,0.00379305,0.212418,0.0105305,0.000587349,0.00504045
-52.4076,0.987675,0.0321252,7,127,0,55.2494,2.11779,0.0267698,0.205081,0.00754917,49.6198,0.000301578,0.0048554,3.69968,40.135,29.4944,18.2994,12.0691,8.59905,4.62823,4.10515,3.12177,1.62711,0.855005,0.336151,0.187901,0.111195,0.0594389,0.0342502,0.0277722,9.35909,19.8334,30.792,36.8169,40.0992,43.3854,42.6118,32.4374,16.9078,8.88557,3.49462,1.95428,1.15728,0.619496,0.357741,0.290359,0.00236151,0.0132172,0.044597,0.0859904,0.132867,0.338863,0.757228,4.36275,9.80813,12.5476,14.264,14.6695,14.8084,14.7822,14.5168,13.9833,8.59905,3.12177,1.62711,0.855005,0.336151,0.187901,0.111195,0.0594389,0.0342502,0.0277722,40.0992,32.4374,16.9078,8.88557,3.49462,1.95428,1.15728,0.619496,0.357741,0.290359,0.132867,4.36275,9.80813,12.5476,14.264,14.6695,14.8084,14.7822,14.5168,13.9833,49.6198,0,0,2.11779,0.0267698,0.205081,0.00754917,0.000301578,0.0048554
-51.447,0.948119,0.0321252,6,63,0,53.5261,2.13552,0.0272299,0.203387,0.0073279,49.2531,0.000327602,0.00483682,3.68148,39.7661,29.1445,18.0049,11.8311,8.40665,4.51799,4.01453,3.06524,1.61349,0.856709,0.342631,0.193958,0.116312,0.063326,0.0370563,0.0300404,9.36038,19.8154,30.7197,36.6906,39.9303,43.1482,42.3829,32.3924,17.0518,9.05495,3.6227,2.05166,1.23117,0.671237,0.393596,0.319376,0.0023534,0.0131626,0.0443686,0.0854822,0.131999,0.336168,0.750611,4.32849,9.76062,12.5135,14.2501,14.6614,14.8003,14.767,14.4804,13.9074,8.40665,3.06524,1.61349,0.856709,0.342631,0.193958,0.116312,0.063326,0.0370563,0.0300404,39.9303,32.3924,17.0518,9.05495,3.6227,2.05166,1.23117,0.671237,0.393596,0.319376,0.131999,4.32849,9.76062,12.5135,14.2501,14.6614,14.8003,14.767,14.4804,13.9074,49.2531,0,0,2.13552,0.0272299,0.203387,0.0073279,0.000327602,0.00483682
-53.7136,0.925271,0.0321252,7,127,0,56.258,2.01625,0.0115805,0.170606,0.00832662,49.8305,0.000343344,0.00483494,3.4438,40.7589,30.3934,19.1698,12.6867,8.93965,4.3581,3.70185,2.84804,1.53064,0.829929,0.342442,0.197668,0.120517,0.066593,0.0388796,0.0311222,9.0132,19.2889,30.3589,36.6854,40.2745,44.2218,43.6285,33.635,18.0779,9.80322,4.04647,2.33681,1.42571,0.788872,0.461549,0.369835,0.00225918,0.0127279,0.0433491,0.0842196,0.130928,0.338839,0.764727,4.461,10.1475,13.0883,14.992,15.4605,15.6296,15.6114,15.3133,14.6963,8.93965,2.84804,1.53064,0.829929,0.342442,0.197668,0.120517,0.066593,0.0388796,0.0311222,40.2745,33.635,18.0779,9.80322,4.04647,2.33681,1.42571,0.788872,0.461549,0.369835,0.130928,4.461,10.1475,13.0883,14.992,15.4605,15.6296,15.6114,15.3133,14.6963,49.8305,0,0,2.01625,0.0115805,0.170606,0.00832662,0.000343344,0.00483494
-57.4003,0.903275,0.0321252,7,255,0,62.4235,2.50798,6.17999e-05,0.249098,0.0116313,50.1356,0.000523743,0.00449031,4.10813,39.1459,27.4199,16.0139,10.2827,7.39886,4.62874,4.31803,3.22201,1.60534,0.810898,0.307354,0.172405,0.105744,0.0629112,0.0429177,0.0367144,10.9802,22.6642,33.9531,39.5348,42.253,44.3161,43.2139,32.2519,16.0705,8.11892,3.07884,1.7281,1.06084,0.632063,0.431844,0.369589,0.00257907,0.0141819,0.04669,0.088297,0.134374,0.331116,0.724102,4.06256,8.89495,11.1456,12.3655,12.5526,12.5293,12.3222,11.8354,11.0253,7.39886,3.22201,1.60534,0.810898,0.307354,0.172405,0.105744,0.0629112,0.0429177,0.0367144,42.253,32.2519,16.0705,8.11892,3.07884,1.7281,1.06084,0.632063,0.431844,0.369589,0.134374,4.06256,8.89495,11.1456,12.3655,12.5526,12.5293,12.3222,11.8354,11.0253,50.1356,0,0,2.50798,6.17999e-05,0.249098,0.0116313,0.000523743,0.00449031
