"","mean","sd","rhat"
"y_hat[9,7]",0.111097501608333,0.0294740208903116,1.00032118378313
"y_hat[10,7]",0.255056107791667,0.0504906387084499,1.00072347538073
"y_hat[11,7]",0.597554676666667,0.0880516717510802,1.00055085042149
"y_hat[1,8]",9.95012,0,NA
"y_hat[2,8]",9.9005,0,NA
"y_hat[3,8]",9.80199,0,NA
"y_hat[4,8]",8.8692,0,NA
"y_hat[5,8]",6.97676,0,NA
"y_hat[6,8]",5.48812,0,NA
"y_hat[7,8]",3.01194,0,NA
"y_hat[8,8]",2.36928,0,NA
"y_hat[9,8]",1.65299,0,NA
"y_hat[10,8]",0.90718,0,NA
"y_hat[11,8]",0.347353,0,NA
"y0[1]",49.8574,0,NA
"y0[2]",0,0,NA
"y0[3]",0,0,NA
"y0[4]",0,0,NA
"y0[5]",0,0,NA
"y0[6]",0.000512166146951917,0.000234390686660468,0.999949233611186
"y0[7]",0,0,NA
"y0[8]",10,0,NA
"theta[1]",0.190906470175,0.0570115701381707,1.00031525337311
"theta[2]",0.0703416100833333,0.0231567389373136,1.00035644113121
"theta[3]",12.929216625,0.511660230148259,1.00012883542399
"theta[4]",40.712625775,2.90156800542896,1.00015778292265
"theta[5]",4.30819349833333,0.324304035725265,1.00043196340193
"theta[6]",0.00629570682666667,0.00229783901116386,1.00017445583369
"theta[7]",8.78366134333333,0.69907310069618,1.00010392234177
"theta[8]",0.260380553641667,0.0740674682566655,1.00092397178853
"theta[9]",0.0125516419158333,0.00344347177237706,1.00100801324481
"theta[10]",0.0556628770991667,0.0245686468354423,1.00037646504419
"theta[11]",13.08094867,1.8893702896089,1.00067920028084
"theta[12]",0.005,0,NA
"theta[13]",2.1884,0,NA
"theta[14]",0.0612982,0,NA
"theta[15]",0.213001,0,NA
"theta[16]",0.00489608,0,NA
"theta[17]",0.00470348,0,NA
"theta[18]",0.000472508,0,NA
"theta[19]",3.98566,0,NA
"logLikelihood_dd[1]",-1.72290207916667,0.0233757015243153,1.00033926693227
"logLikelihood_dd[2]",-1.30851859833333,0.0651053417033645,1.00020290122318
"logLikelihood_dd[3]",-1.17018554383333,0.143579579252063,1.0002892540578
"logLikelihood_dd[4]",-0.80110114325,0.0986869072784476,1.00010588643517
"logLikelihood_dd[5]",-1.12290629958333,0.540836554757716,0.999886735121068
"logLikelihood_dd[6]",-1.004887008,0.180153223267698,0.999876399097587
"logLikelihood_dd[7]",-1.12954127691667,0.207736839896609,0.999907789417581
"logLikelihood_dd[8]",-1.16051763333333,0.054791414192566,0.999947770484433
"logLikelihood_dd[9]",-1.5597895825,0.0166486632476311,1.00075612018126
"logLikelihood_dd[10]",-1.38808935166667,0.0943773819836203,1.00012331573572
"logLikelihood_cd[1]",1.53666320712692,0.150499799927827,1.00021121528191
"logLikelihood_cd[2]",1.36914762344583,0.801849535911812,1.00007907126445
"logLikelihood_cd[3]",-4.11327685411667,1.55032030068782,1.00027897577811
"logLikelihood_cd[4]",1.77598518198333,0.318025558290315,0.999894797884318
"logLikelihood_cd[5]",1.86881290704167,0.199449296371136,1.00016204653893
"logLikelihood_cd[6]",1.882719746,0.178546298833034,1.00018373548791
"logLikelihood_cd[7]",1.87866008025,0.177054327143234,1.00013024708473
"logLikelihood_cd[8]",0.19209061848875,0.498088709342728,0.99988320176425
"logLikelihood_inf[1]",-2.2509751175,0.132405166699102,1.00106616212567
"logLikelihood_inf[2]",-1.7189588125,0.0301625032186468,1.00106423404186
"logLikelihood_inf[3]",-2.07381063083333,0.0264994070020067,1.00104983519372
"logLikelihood_inf[4]",-1.2367148725,0.0451679614722911,1.00042838565063
"logLikelihood_inf[5]",-1.64020758916667,0.467344063021203,1.00039670806083
"logLikelihood_inf[6]",-1.3901558175,0.572507194503741,1.00074939902469
"logLikelihood_inf[7]",-0.84694688575,0.070842272005119,1.00041213644101
"logLikelihood_inf[8]",0.654726951427417,0.753904205962844,1.00016258330025
"logLikelihood_inf[9]",-2.0008422725,0.0534069746394522,1.00052952408039
