"sample_id","module","eg_score","module_size","module_coverage_abs","module_coverage_per"
"upload_R3CPTC5T72_72_5","rKIDNEY_211",0.354905553112764,11,11,100
"upload_R3CPTC5T72_72_5","rKIDNEY_214",0.254497421131589,11,11,100
"upload_R3CPTC5T72_72_5","rKIDNEY_217",-1.09718260168136,11,11,100
"upload_R3CPTC5T72_72_5","rKIDNEY_218",0.880847979637833,11,11,100
"upload_R3CPTC5T72_72_5","rKIDNEY_220",-0.838723925473792,11,11,100
"upload_R3CPTC5T72_72_5","rKIDNEY_221",-0.790283505435462,11,11,100
"upload_R3CPTC5T72_72_5","rKIDNEY_224",-1.42302286006176,11,11,100
"upload_R3CPTC5T72_72_5","rKIDNEY_235",0.672557251124205,10,10,100
"upload_R3CPTC5T72_72_5","rKIDNEY_240",0.11228285517374,10,10,100
"upload_R3CPTC5T72_72_5","rKIDNEY_241",-0.956043329870774,10,10,100
"upload_R3CPTC5T72_72_5","rKIDNEY_244",-1.6881372697708,10,10,100
"upload_R3CPTC5T72_72_5","rKIDNEY_257",-0.155130453409133,10,10,100
"upload_R3CPTC5T72_72_5","rKIDNEY_260",-1.30075254804797,10,10,100
"upload_R3CPTC5T72_72_5","rKIDNEY_265",-0.537608359059915,9,9,100
"upload_R3CPTC5T72_72_5","rKIDNEY_266",-0.523892153136538,9,9,100
"upload_R3CPTC5T72_72_5","rKIDNEY_278",-2.29681356142991,9,9,100
"upload_R3CPTC5T72_72_5","rKIDNEY_279",0.651694735527511,9,9,100
"upload_R3CPTC5T72_72_5","rKIDNEY_283",-0.649976454718393,9,9,100
"upload_R3CPTC5T72_72_5","rKIDNEY_284",1.17609305696723,9,9,100
"upload_R3CPTC5T72_72_5","rKIDNEY_289",-1.56945487638268,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_290",-1.1638336687465,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_292",0.658677877813891,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_295",-0.315708549087839,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_297",-3.53814718966973,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_300",0.640583546783926,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_302",-1.50186299595012,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_304",-0.671468015206042,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_305",-0.809932341640439,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_312",-1.38298816315201,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_316",1.24442916103044,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_317",1.66785100645092,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_319",-0.162788003329578,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_320",-0.434757586292917,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_321",-0.5585739057203,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_323",0.925266017689337,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_324",0.0991500590387734,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_325",-2.3095722049048,8,8,100
"upload_R3CPTC5T72_72_5","rKIDNEY_327",0.855170626291795,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_330",2.95786863562653,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_332",1.82774954200245,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_334",0.074302191698449,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_336",-0.90311435525977,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_337",-1.49409201529439,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_338",-1.43402864834226,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_340",-2.66115304396338,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_341",-2.0062090313556,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_342",-1.68366791003514,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_347",-1.01326654776108,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_348",-0.923597675521743,7,7,100
"upload_R3CPTC5T72_72_5","rKIDNEY_352",-0.984602809707864,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_353",-1.79461168681231,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_354",0.348639253934321,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_356",-0.858790479625756,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_357",-1.63207346948738,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_358",-0.710730294350822,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_361",-0.110065982189527,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_362",-0.303006485300612,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_364",0.570860756953961,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_367",-0.116648926995392,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_370",-0.538971004705657,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_373",-0.952380133088855,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_374",0.013452001969364,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_375",-2.26353323506098,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_378",-0.74055751767981,6,6,100
"upload_R3CPTC5T72_72_5","rKIDNEY_381",0.408401960630812,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_383",-0.822721212922911,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_384",-0.0944733920039275,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_385",0.889612392162808,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_386",0.971151351913997,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_387",-0.67793851874427,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_389",-1.77020827099839,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_390",-0.751315169496034,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_392",-0.0690875762289157,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_393",-0.913350322279026,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_397",-0.530192951092534,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_399",1.81698709956244,5,5,100
"upload_R3CPTC5T72_72_5","rKIDNEY_56",0.264853526223984,24,24,100
"upload_R3CPTC5T72_72_5","rKIDNEY_67",0.11028800405007,23,23,100
"upload_R3CPTC5T72_72_5","rKIDNEY_71",0.144332843281499,22,22,100
"upload_R3CPTC5T72_72_5","rKIDNEY_72m",-1.64443975883329,39,39,100
"upload_R3CPTC5T72_72_5","rKIDNEY_83",-0.30445226893419,19,19,100
"upload_R3CPTC5T72_72_5","rKIDNEY_86",-0.579893981707942,18,18,100
"upload_R3CPTC5T72_72_5","rKIDNEY_92",0.540676009179701,18,18,100
"upload_R1CPTC0T24_24_0","rKIDNEY_63m",-0.263321244564973,31,30,96.7741935483871
"upload_R1CPTC0T360_360_0","rKIDNEY_63m",-1.72952166130918,31,30,96.7741935483871
"upload_R1CPTC0T672_672_0","rKIDNEY_63m",0.63554034830274,31,30,96.7741935483871
"upload_R1CPTC5T120_120_5","rKIDNEY_63m",0.585886092289822,31,30,96.7741935483871
"upload_R1CPTC5T192_192_5","rKIDNEY_63m",1.29595190622285,31,30,96.7741935483871
"upload_R1CPTC5T1_1_5","rKIDNEY_63m",-1.22718055975596,31,30,96.7741935483871
"upload_R1CPTC5T240_240_5","rKIDNEY_63m",-0.43704670555887,31,30,96.7741935483871
"upload_R1CPTC5T24_24_5","rKIDNEY_63m",-0.0396648220248765,31,30,96.7741935483871
"upload_R1CPTC5T288_288_5","rKIDNEY_63m",3.07100077263665,31,30,96.7741935483871
"upload_R1CPTC5T2_2_5","rKIDNEY_63m",-0.0425367870643835,31,30,96.7741935483871
"upload_R1CPTC5T360_360_5","rKIDNEY_63m",0.333945145785225,31,30,96.7741935483871
"upload_R1CPTC5T480_480_5","rKIDNEY_63m",0.599511986318491,31,30,96.7741935483871
"upload_R1CPTC5T4_4_5","rKIDNEY_63m",-0.775402953767783,31,30,96.7741935483871
"upload_R1CPTC5T672_672_5","rKIDNEY_63m",0.24215717771871,31,30,96.7741935483871
"upload_R1CPTC5T72_72_5","rKIDNEY_63m",-0.644377722653622,31,30,96.7741935483871
"upload_R2CPTC0T192_192_0","rKIDNEY_63m",-0.557576095718904,31,30,96.7741935483871
"upload_R2CPTC0T24_24_0","rKIDNEY_63m",-0.778812516350846,31,30,96.7741935483871
"upload_R2CPTC0T360_360_0","rKIDNEY_63m",-0.217724138583547,31,30,96.7741935483871
"upload_R2CPTC0T672_672_0","rKIDNEY_63m",-0.145490964417183,31,30,96.7741935483871
"upload_R2CPTC5T120_120_5","rKIDNEY_63m",0.0691542315629159,31,30,96.7741935483871
"upload_R2CPTC5T192_192_5","rKIDNEY_63m",0.189980579919227,31,30,96.7741935483871
"upload_R2CPTC5T1_1_5","rKIDNEY_63m",-0.119601174187908,31,30,96.7741935483871
"upload_R2CPTC5T240_240_5","rKIDNEY_63m",1.10667042296245,31,30,96.7741935483871
"upload_R2CPTC5T24_24_5","rKIDNEY_63m",-2.53455760137375,31,30,96.7741935483871
"upload_R2CPTC5T288_288_5","rKIDNEY_63m",-1.62225888688333,31,30,96.7741935483871
"upload_R2CPTC5T2_2_5","rKIDNEY_63m",-0.562422056802332,31,30,96.7741935483871
"upload_R2CPTC5T360_360_5","rKIDNEY_63m",2.00032456136443,31,30,96.7741935483871
"upload_R2CPTC5T480_480_5","rKIDNEY_63m",2.43900703990175,31,30,96.7741935483871
"upload_R2CPTC5T4_4_5","rKIDNEY_63m",-0.52792906320676,31,30,96.7741935483871
"upload_R2CPTC5T672_672_5","rKIDNEY_63m",0.574504174625682,31,30,96.7741935483871
"upload_R2CPTC5T72_72_5","rKIDNEY_63m",0.0388768186733655,31,30,96.7741935483871
"upload_R3CPTC0T192_192_0","rKIDNEY_63m",-1.01894773694125,31,30,96.7741935483871
"upload_R3CPTC0T360_360_0","rKIDNEY_63m",0.186405698585567,31,30,96.7741935483871
"upload_R3CPTC0T672_672_0","rKIDNEY_63m",-0.599233025725572,31,30,96.7741935483871
"upload_R3CPTC5T120_120_5","rKIDNEY_63m",0.439402380203644,31,30,96.7741935483871
"upload_R3CPTC5T192_192_5","rKIDNEY_63m",0.755373139180517,31,30,96.7741935483871
"upload_R3CPTC5T1_1_5","rKIDNEY_63m",0.139848333913553,31,30,96.7741935483871
"upload_R3CPTC5T240_240_5","rKIDNEY_63m",0.49060760043564,31,30,96.7741935483871
"upload_R3CPTC5T24_24_5","rKIDNEY_63m",-0.291755611447318,31,30,96.7741935483871
"upload_R3CPTC5T288_288_5","rKIDNEY_63m",1.59103905965632,31,30,96.7741935483871
"upload_R3CPTC5T2_2_5","rKIDNEY_63m",0.403419322788907,31,30,96.7741935483871
"upload_R3CPTC5T360_360_5","rKIDNEY_63m",0.76500522801244,31,30,96.7741935483871
"upload_R3CPTC5T480_480_5","rKIDNEY_63m",-0.0742279279262651,31,30,96.7741935483871
"upload_R3CPTC5T4_4_5","rKIDNEY_63m",-0.359108237685073,31,30,96.7741935483871
"upload_R3CPTC5T672_672_5","rKIDNEY_63m",3.29601928309575,31,30,96.7741935483871
"upload_R3CPTC5T72_72_5","rKIDNEY_63m",-0.403252198820678,31,30,96.7741935483871
"upload_R1CPTC0T24_24_0","rKIDNEY_19",-0.543336395031487,57,55,96.4912280701754
"upload_R1CPTC0T360_360_0","rKIDNEY_19",-1.40703330196565,57,55,96.4912280701754
"upload_R1CPTC0T672_672_0","rKIDNEY_19",-0.748855051614395,57,55,96.4912280701754
"upload_R1CPTC5T120_120_5","rKIDNEY_19",1.92747753289693,57,55,96.4912280701754
"upload_R1CPTC5T192_192_5","rKIDNEY_19",-0.405654521652387,57,55,96.4912280701754
"upload_R1CPTC5T1_1_5","rKIDNEY_19",-0.724498050529817,57,55,96.4912280701754
"upload_R1CPTC5T240_240_5","rKIDNEY_19",-2.24839784234748,57,55,96.4912280701754
"upload_R1CPTC5T24_24_5","rKIDNEY_19",-1.85249568657725,57,55,96.4912280701754
"upload_R1CPTC5T288_288_5","rKIDNEY_19",-0.740010639524175,57,55,96.4912280701754
"upload_R1CPTC5T2_2_5","rKIDNEY_19",-0.734140420360002,57,55,96.4912280701754
"upload_R1CPTC5T360_360_5","rKIDNEY_19",-1.13204814163879,57,55,96.4912280701754
"upload_R1CPTC5T480_480_5","rKIDNEY_19",-0.833557958377328,57,55,96.4912280701754
"upload_R1CPTC5T4_4_5","rKIDNEY_19",-1.1234754351326,57,55,96.4912280701754
"upload_R1CPTC5T672_672_5","rKIDNEY_19",-0.911125972836727,57,55,96.4912280701754
"upload_R1CPTC5T72_72_5","rKIDNEY_19",-2.07624063439334,57,55,96.4912280701754
"upload_R2CPTC0T192_192_0","rKIDNEY_19",0.407691385361305,57,55,96.4912280701754
"upload_R2CPTC0T24_24_0","rKIDNEY_19",-0.690341607777797,57,55,96.4912280701754
"upload_R2CPTC0T360_360_0","rKIDNEY_19",-1.38746293822762,57,55,96.4912280701754
"upload_R2CPTC0T672_672_0","rKIDNEY_19",-0.906281196816354,57,55,96.4912280701754
"upload_R2CPTC5T120_120_5","rKIDNEY_19",-0.17948864456604,57,55,96.4912280701754
"upload_R2CPTC5T192_192_5","rKIDNEY_19",-0.746408353556844,57,55,96.4912280701754
"upload_R2CPTC5T1_1_5","rKIDNEY_19",-0.151222104460217,57,55,96.4912280701754
"upload_R2CPTC5T240_240_5","rKIDNEY_19",-0.155547246614772,57,55,96.4912280701754
"upload_R2CPTC5T24_24_5","rKIDNEY_19",-2.2237663436026,57,55,96.4912280701754
"upload_R2CPTC5T288_288_5","rKIDNEY_19",-1.06835235622261,57,55,96.4912280701754
"upload_R2CPTC5T2_2_5","rKIDNEY_19",-0.912470294315588,57,55,96.4912280701754
"upload_R2CPTC5T360_360_5","rKIDNEY_19",0.542340882223552,57,55,96.4912280701754
"upload_R2CPTC5T480_480_5","rKIDNEY_19",1.1321959678117,57,55,96.4912280701754
"upload_R2CPTC5T4_4_5","rKIDNEY_19",-0.504338328156757,57,55,96.4912280701754
"upload_R2CPTC5T672_672_5","rKIDNEY_19",1.04554849382987,57,55,96.4912280701754
"upload_R2CPTC5T72_72_5","rKIDNEY_19",-0.372457236565296,57,55,96.4912280701754
"upload_R3CPTC0T192_192_0","rKIDNEY_19",-0.335023467124094,57,55,96.4912280701754
"upload_R3CPTC0T360_360_0","rKIDNEY_19",-0.183682162389666,57,55,96.4912280701754
"upload_R3CPTC0T672_672_0","rKIDNEY_19",-0.718854449835124,57,55,96.4912280701754
"upload_R3CPTC5T120_120_5","rKIDNEY_19",-1.90110413852079,57,55,96.4912280701754
"upload_R3CPTC5T192_192_5","rKIDNEY_19",-1.06394370110925,57,55,96.4912280701754
"upload_R3CPTC5T1_1_5","rKIDNEY_19",-0.660383127612807,57,55,96.4912280701754
"upload_R3CPTC5T240_240_5","rKIDNEY_19",-2.03663947231071,57,55,96.4912280701754
"upload_R3CPTC5T24_24_5","rKIDNEY_19",-0.942663238894047,57,55,96.4912280701754
"upload_R3CPTC5T288_288_5","rKIDNEY_19",1.13714351992196,57,55,96.4912280701754
"upload_R3CPTC5T2_2_5","rKIDNEY_19",0.270212857920151,57,55,96.4912280701754
"upload_R3CPTC5T360_360_5","rKIDNEY_19",0.153183101315694,57,55,96.4912280701754
"upload_R3CPTC5T480_480_5","rKIDNEY_19",-0.8869564646141,57,55,96.4912280701754
"upload_R3CPTC5T4_4_5","rKIDNEY_19",-0.858239821627822,57,55,96.4912280701754
"upload_R3CPTC5T672_672_5","rKIDNEY_19",0.938640668981652,57,55,96.4912280701754
"upload_R3CPTC5T72_72_5","rKIDNEY_19",-0.955087939615779,57,55,96.4912280701754
"upload_R1CPTC0T24_24_0","rKIDNEY_114m",-3.57076809690932,25,24,96
"upload_R1CPTC0T360_360_0","rKIDNEY_114m",-0.75559950764752,25,24,96
"upload_R1CPTC0T672_672_0","rKIDNEY_114m",0.0955237336508883,25,24,96
"upload_R1CPTC5T120_120_5","rKIDNEY_114m",1.83321479298393,25,24,96
"upload_R1CPTC5T192_192_5","rKIDNEY_114m",1.70082818264715,25,24,96
"upload_R1CPTC5T1_1_5","rKIDNEY_114m",0.110682587715463,25,24,96
"upload_R1CPTC5T240_240_5","rKIDNEY_114m",-0.464896156029548,25,24,96
"upload_R1CPTC5T24_24_5","rKIDNEY_114m",1.51364948682125,25,24,96
"upload_R1CPTC5T288_288_5","rKIDNEY_114m",2.91275064637055,25,24,96
"upload_R1CPTC5T2_2_5","rKIDNEY_114m",0.121278502912269,25,24,96
"upload_R1CPTC5T360_360_5","rKIDNEY_114m",-0.0821611952150193,25,24,96
"upload_R1CPTC5T480_480_5","rKIDNEY_114m",0.176446084165563,25,24,96
"upload_R1CPTC5T4_4_5","rKIDNEY_114m",-0.651018718147212,25,24,96
"upload_R1CPTC5T672_672_5","rKIDNEY_114m",0.0671460267273577,25,24,96
"upload_R1CPTC5T72_72_5","rKIDNEY_114m",-0.94011081383213,25,24,96
"upload_R2CPTC0T192_192_0","rKIDNEY_114m",-2.05381897108929,25,24,96
"upload_R2CPTC0T24_24_0","rKIDNEY_114m",-0.794745941862612,25,24,96
"upload_R2CPTC0T360_360_0","rKIDNEY_114m",-1.49450012818096,25,24,96
"upload_R2CPTC0T672_672_0","rKIDNEY_114m",1.57669894350311,25,24,96
"upload_R2CPTC5T120_120_5","rKIDNEY_114m",1.77025144379792,25,24,96
"upload_R2CPTC5T192_192_5","rKIDNEY_114m",-0.408355959738003,25,24,96
"upload_R2CPTC5T1_1_5","rKIDNEY_114m",-1.9809096171236,25,24,96
"upload_R2CPTC5T240_240_5","rKIDNEY_114m",1.3975713172637,25,24,96
"upload_R2CPTC5T24_24_5","rKIDNEY_114m",-0.924481917104305,25,24,96
"upload_R2CPTC5T288_288_5","rKIDNEY_114m",1.77061147536602,25,24,96
"upload_R2CPTC5T2_2_5","rKIDNEY_114m",-2.43052229256974,25,24,96
"upload_R2CPTC5T360_360_5","rKIDNEY_114m",0.407271204832805,25,24,96
"upload_R2CPTC5T480_480_5","rKIDNEY_114m",2.86412576857119,25,24,96
"upload_R2CPTC5T4_4_5","rKIDNEY_114m",-1.09687336581094,25,24,96
"upload_R2CPTC5T672_672_5","rKIDNEY_114m",0.647350225320418,25,24,96
"upload_R2CPTC5T72_72_5","rKIDNEY_114m",0.741096654622701,25,24,96
"upload_R3CPTC0T192_192_0","rKIDNEY_114m",-0.942094681056398,25,24,96
"upload_R3CPTC0T360_360_0","rKIDNEY_114m",-0.55337899192222,25,24,96
"upload_R3CPTC0T672_672_0","rKIDNEY_114m",-0.34170044424869,25,24,96
"upload_R3CPTC5T120_120_5","rKIDNEY_114m",-1.27949129091945,25,24,96
"upload_R3CPTC5T192_192_5","rKIDNEY_114m",-0.600862411411306,25,24,96
"upload_R3CPTC5T1_1_5","rKIDNEY_114m",-2.11102444876587,25,24,96
"upload_R3CPTC5T240_240_5","rKIDNEY_114m",0.619888899128106,25,24,96
"upload_R3CPTC5T24_24_5","rKIDNEY_114m",-0.828997377363349,25,24,96
"upload_R3CPTC5T288_288_5","rKIDNEY_114m",1.05344357546609,25,24,96
"upload_R3CPTC5T2_2_5","rKIDNEY_114m",0.849805834610901,25,24,96
"upload_R3CPTC5T360_360_5","rKIDNEY_114m",1.88759371523647,25,24,96
"upload_R3CPTC5T480_480_5","rKIDNEY_114m",1.95115045015562,25,24,96
"upload_R3CPTC5T4_4_5","rKIDNEY_114m",1.900292622218,25,24,96
"upload_R3CPTC5T672_672_5","rKIDNEY_114m",4.19320967046175,25,24,96
"upload_R3CPTC5T72_72_5","rKIDNEY_114m",-1.21163018454309,25,24,96
"upload_R1CPTC0T24_24_0","rKIDNEY_34m",-2.2160656745878,47,45,95.7446808510638
"upload_R1CPTC0T360_360_0","rKIDNEY_34m",-0.873341304412783,47,45,95.7446808510638
"upload_R1CPTC0T672_672_0","rKIDNEY_34m",0.633916685886366,47,45,95.7446808510638
"upload_R1CPTC5T120_120_5","rKIDNEY_34m",1.18597616717474,47,45,95.7446808510638
"upload_R1CPTC5T192_192_5","rKIDNEY_34m",0.890147577447036,47,45,95.7446808510638
"upload_R1CPTC5T1_1_5","rKIDNEY_34m",0.533517718059547,47,45,95.7446808510638
"upload_R1CPTC5T240_240_5","rKIDNEY_34m",-0.288234133196548,47,45,95.7446808510638
"upload_R1CPTC5T24_24_5","rKIDNEY_34m",1.02865501761902,47,45,95.7446808510638
"upload_R1CPTC5T288_288_5","rKIDNEY_34m",2.98837807063365,47,45,95.7446808510638
"upload_R1CPTC5T2_2_5","rKIDNEY_34m",-0.497386994314367,47,45,95.7446808510638
"upload_R1CPTC5T360_360_5","rKIDNEY_34m",0.92336089746869,47,45,95.7446808510638
"upload_R1CPTC5T480_480_5","rKIDNEY_34m",0.158582139266587,47,45,95.7446808510638
"upload_R1CPTC5T4_4_5","rKIDNEY_34m",0.1405568405093,47,45,95.7446808510638
"upload_R1CPTC5T672_672_5","rKIDNEY_34m",0.481823356153218,47,45,95.7446808510638
"upload_R1CPTC5T72_72_5","rKIDNEY_34m",0.824677497491632,47,45,95.7446808510638
"upload_R2CPTC0T192_192_0","rKIDNEY_34m",-0.590033189828091,47,45,95.7446808510638
"upload_R2CPTC0T24_24_0","rKIDNEY_34m",-1.27921787823284,47,45,95.7446808510638
"upload_R2CPTC0T360_360_0","rKIDNEY_34m",-0.114740534485681,47,45,95.7446808510638
"upload_R2CPTC0T672_672_0","rKIDNEY_34m",0.413344220678202,47,45,95.7446808510638
"upload_R2CPTC5T120_120_5","rKIDNEY_34m",-0.135007804279525,47,45,95.7446808510638
"upload_R2CPTC5T192_192_5","rKIDNEY_34m",-0.571208235440042,47,45,95.7446808510638
"upload_R2CPTC5T1_1_5","rKIDNEY_34m",-1.71566761121011,47,45,95.7446808510638
"upload_R2CPTC5T240_240_5","rKIDNEY_34m",0.701131411988967,47,45,95.7446808510638
"upload_R2CPTC5T24_24_5","rKIDNEY_34m",-3.64817878604974,47,45,95.7446808510638
"upload_R2CPTC5T288_288_5","rKIDNEY_34m",-0.826899088282402,47,45,95.7446808510638
"upload_R2CPTC5T2_2_5","rKIDNEY_34m",-0.358149654560082,47,45,95.7446808510638
"upload_R2CPTC5T360_360_5","rKIDNEY_34m",1.32143401125397,47,45,95.7446808510638
"upload_R2CPTC5T480_480_5","rKIDNEY_34m",1.70521800260737,47,45,95.7446808510638
"upload_R2CPTC5T4_4_5","rKIDNEY_34m",0.25022446123775,47,45,95.7446808510638
"upload_R2CPTC5T672_672_5","rKIDNEY_34m",0.606662453326993,47,45,95.7446808510638
"upload_R2CPTC5T72_72_5","rKIDNEY_34m",-1.23976513962025,47,45,95.7446808510638
"upload_R3CPTC0T192_192_0","rKIDNEY_34m",-0.385096618799969,47,45,95.7446808510638
"upload_R3CPTC0T360_360_0","rKIDNEY_34m",-0.0620518914394345,47,45,95.7446808510638
"upload_R3CPTC0T672_672_0","rKIDNEY_34m",-0.457835529573261,47,45,95.7446808510638
"upload_R3CPTC5T120_120_5","rKIDNEY_34m",-0.168346541849034,47,45,95.7446808510638
"upload_R3CPTC5T192_192_5","rKIDNEY_34m",0.189687500388149,47,45,95.7446808510638
"upload_R3CPTC5T1_1_5","rKIDNEY_34m",-0.672938008769796,47,45,95.7446808510638
"upload_R3CPTC5T240_240_5","rKIDNEY_34m",0.302062418336486,47,45,95.7446808510638
"upload_R3CPTC5T24_24_5","rKIDNEY_34m",-0.81881159482543,47,45,95.7446808510638
"upload_R3CPTC5T288_288_5","rKIDNEY_34m",2.24661904238671,47,45,95.7446808510638
"upload_R3CPTC5T2_2_5","rKIDNEY_34m",-1.00288885366033,47,45,95.7446808510638
"upload_R3CPTC5T360_360_5","rKIDNEY_34m",0.529177124036939,47,45,95.7446808510638
"upload_R3CPTC5T480_480_5","rKIDNEY_34m",0.737115335743423,47,45,95.7446808510638
"upload_R3CPTC5T4_4_5","rKIDNEY_34m",-0.252400895626257,47,45,95.7446808510638
"upload_R3CPTC5T672_672_5","rKIDNEY_34m",0.865960285070194,47,45,95.7446808510638
"upload_R3CPTC5T72_72_5","rKIDNEY_34m",-0.439627036968287,47,45,95.7446808510638
"upload_R1CPTC0T24_24_0","rKIDNEY_45m",-0.742743840722445,46,44,95.6521739130435
"upload_R1CPTC0T360_360_0","rKIDNEY_45m",-0.954589005513941,46,44,95.6521739130435
"upload_R1CPTC0T672_672_0","rKIDNEY_45m",-0.361847995408438,46,44,95.6521739130435
"upload_R1CPTC5T120_120_5","rKIDNEY_45m",2.1914762813999,46,44,95.6521739130435
"upload_R1CPTC5T192_192_5","rKIDNEY_45m",1.19095427951782,46,44,95.6521739130435
"upload_R1CPTC5T1_1_5","rKIDNEY_45m",0.522537510288954,46,44,95.6521739130435
"upload_R1CPTC5T240_240_5","rKIDNEY_45m",0.218511597043712,46,44,95.6521739130435
"upload_R1CPTC5T24_24_5","rKIDNEY_45m",0.259515151092133,46,44,95.6521739130435
"upload_R1CPTC5T288_288_5","rKIDNEY_45m",3.0792080842914,46,44,95.6521739130435
"upload_R1CPTC5T2_2_5","rKIDNEY_45m",0.0939251924798428,46,44,95.6521739130435
"upload_R1CPTC5T360_360_5","rKIDNEY_45m",1.3676444453113,46,44,95.6521739130435
"upload_R1CPTC5T480_480_5","rKIDNEY_45m",1.00922974978533,46,44,95.6521739130435
"upload_R1CPTC5T4_4_5","rKIDNEY_45m",-0.770853111879747,46,44,95.6521739130435
"upload_R1CPTC5T672_672_5","rKIDNEY_45m",0.0782997255463527,46,44,95.6521739130435
"upload_R1CPTC5T72_72_5","rKIDNEY_45m",0.839633496754669,46,44,95.6521739130435
"upload_R2CPTC0T192_192_0","rKIDNEY_45m",-0.368722998762373,46,44,95.6521739130435
"upload_R2CPTC0T24_24_0","rKIDNEY_45m",-0.317309277200058,46,44,95.6521739130435
"upload_R2CPTC0T360_360_0","rKIDNEY_45m",-0.66587850566801,46,44,95.6521739130435
"upload_R2CPTC0T672_672_0","rKIDNEY_45m",-0.560713947359343,46,44,95.6521739130435
"upload_R2CPTC5T120_120_5","rKIDNEY_45m",1.38303623976503,46,44,95.6521739130435
"upload_R2CPTC5T192_192_5","rKIDNEY_45m",0.656475402144743,46,44,95.6521739130435
"upload_R2CPTC5T1_1_5","rKIDNEY_45m",0.402445946801398,46,44,95.6521739130435
"upload_R2CPTC5T240_240_5","rKIDNEY_45m",1.61537551787403,46,44,95.6521739130435
"upload_R2CPTC5T24_24_5","rKIDNEY_45m",-2.84594295402027,46,44,95.6521739130435
"upload_R2CPTC5T288_288_5","rKIDNEY_45m",0.671737726604747,46,44,95.6521739130435
"upload_R2CPTC5T2_2_5","rKIDNEY_45m",-0.752456804547572,46,44,95.6521739130435
"upload_R2CPTC5T360_360_5","rKIDNEY_45m",2.13152339748029,46,44,95.6521739130435
"upload_R2CPTC5T480_480_5","rKIDNEY_45m",3.15626486104951,46,44,95.6521739130435
"upload_R2CPTC5T4_4_5","rKIDNEY_45m",-0.740399698726072,46,44,95.6521739130435
"upload_R2CPTC5T672_672_5","rKIDNEY_45m",2.03083738609719,46,44,95.6521739130435
"upload_R2CPTC5T72_72_5","rKIDNEY_45m",0.479739069222576,46,44,95.6521739130435
"upload_R3CPTC0T192_192_0","rKIDNEY_45m",-0.646585992476428,46,44,95.6521739130435
