"sample_id","module","eg_score","module_size","coverage_abs","coverage_per"
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_108",1.25280442254316,16,16,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_116",-0.547342105629638,16,16,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_119",-0.0397556001297394,16,16,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_127",2.63954440525001,15,15,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_137m",0.705319304399065,22,22,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_143",-1.22435255942734,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_145",-0.646631942261679,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_147",-1.30565114754113,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_156",0.078264803635122,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_164",-0.394061390011591,13,13,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_178",0.134850424305112,13,13,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_182",0.443234090781293,13,13,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_184",-1.95297752225576,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_187",-1.17536523796689,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_193",0.583037427492884,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_196",0.368677098746039,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_197",1.1131678229193,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_198",-0.31075417663191,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_201",0.536352442619559,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_202",-0.0940733017042825,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_205",0.139615979545672,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_206",0.351225151242951,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_211",-0.885007576612965,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_214",-0.284245642384485,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_217",0.0486493699103679,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_218",-0.456325529158049,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_220",0.953636121414861,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_221",-0.622360314673023,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_235",3.10603212895339,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_240",-0.661109018286515,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_241",-1.11643948547505,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_257",0.663382842316154,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_265",0.837344819885614,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_266",0.0695902084740621,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_278",-0.0810722565907401,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_279",-0.288943501899009,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_283",-0.768433905365861,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_284",-1.07427022195457,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_289",-0.0201977707115236,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_290",2.85774147435752,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_292",-0.14662942901859,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_295",-0.121633366253387,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_297",0.355913185541907,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_300",-0.177192664047257,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_302",-1.23557800242044,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_304",1.82345879212002,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_305",-3.81854973358078,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_312",0.334541920559254,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_316",-2.85286144076681,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_317",2.83553146225065,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_320",-0.803295408524512,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_321",-2.00768851629931,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_323",0.281747573725875,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_327",0.167663707884167,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_330",3.12074558636152,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_332",2.81887679652559,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_334",-0.627433457357069,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_336",2.36970266591938,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_337",2.52851708899666,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_338",-0.340574048856157,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_340",3.91784899819657,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_341",-0.893222225625781,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_342",1.89675107065907,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_347",-0.135060565552379,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_348",-2.15219723343842,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_352",0.878059311558064,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_353",-1.10151871669531,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_354",-4.73070506701443,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_356",0.271082368933962,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_357",-0.373114680671799,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_358",1.71312246579712,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_361",0.262720226674436,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_362",0.0862732327018446,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_364",0.0489694646412385,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_367",-0.307438625757399,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_370",1.87603049325689,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_373",0.862961044452778,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_374",0.194688731523347,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_375",-0.286290377671161,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_378",-0.422859972384594,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_381",0.0760628828673704,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_383",1.62118629023041,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_385",0.918879834501917,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_386",0.153244511786633,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_387",-0.192515164050984,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_389",-1.15388957029844,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_390",1.42307112139234,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_392",0.76273515591443,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_393",0.0559478094835692,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_399",2.09139711869225,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_83",0.978119738306064,19,19,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep1_120_5","rKIDNEY_86",-0.891756632032877,18,18,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_108",-0.425275646839353,16,16,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_116",-2.13959964009351,16,16,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_119",-1.47543917606347,16,16,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_127",0.592987709732426,15,15,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_137m",0.911763837858312,22,22,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_143",-2.36771849189472,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_145",-1.04126173314454,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_147",-1.58223301134396,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_156",-0.653569098275002,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_164",-1.60967414123994,13,13,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_178",-0.147142554633912,13,13,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_182",0.234020597671044,13,13,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_184",0.526092387391492,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_187",-1.55692387299886,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_193",-0.344320529447163,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_196",2.31068095831017,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_197",-0.892367419863788,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_198",-0.353670397793956,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_201",1.82725116155357,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_202",-0.329549494402352,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_205",-0.15372868465639,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_206",-0.956183821915728,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_211",0.426800727946559,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_214",0.240171240380551,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_217",-1.30376752762067,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_218",0.211274598476744,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_220",1.35290317900813,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_221",-2.69330286289166,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_235",3.06005957114327,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_240",-2.35121047321683,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_241",-0.647004284341199,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_257",1.67734075452775,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_265",0.144463994416772,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_266",0.244263873492854,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_278",-0.811203374689662,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_279",-0.135383348878026,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_283",-0.0217849489638475,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_284",0.349391160922936,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_289",-0.834432288410641,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_290",-1.65399911609646,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_292",0.226127713231003,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_295",-1.75347421951521,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_297",0.795800457558477,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_300",-1.85219981847374,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_302",-2.20105218620993,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_304",0.668723278414897,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_305",-2.92248164898053,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_312",-0.27820431249606,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_316",-1.36930202489413,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_317",5.01305057759888,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_320",-2.25747992223217,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_321",-0.237809681434412,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_323",-0.995109085616804,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_327",0.42857530660688,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_330",1.22367501339874,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_332",2.60167380510853,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_334",-1.03635946412504,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_336",-0.846127491679414,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_337",-1.31736098322576,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_338",-2.06096747094288,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_340",-3.22715043338614,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_341",-0.356668953181312,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_342",0.31348908348993,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_347",0.0544582859478027,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_348",1.67005922819966,7,7,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_352",-0.868029040527996,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_353",-1.7263409047907,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_354",-4.41584530428787,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_356",-1.36932749575486,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_357",-0.283497263819291,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_358",2.94316242407312,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_361",-3.01117556381726,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_362",-2.16616984547351,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_364",-6.29228507159896,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_367",-1.90884306625514,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_370",1.29693904348315,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_373",-2.21068676211582,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_374",-1.03866814614301,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_375",-0.879136351052504,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_378",-1.37193093312134,6,6,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_381",-1.38493533484605,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_383",-0.778358049594603,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_385",-1.496055063088,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_386",1.00111961623655,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_387",0.248356935795386,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_389",-0.127918411928465,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_390",0.0115079158353352,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_392",-1.64800131610964,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_393",-1.41185200814503,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_399",-2.43429767417698,5,5,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_83",-0.585536434820255,19,19,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep2_120_5","rKIDNEY_86",-1.0811277872144,18,18,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_108",-2.23476329626234,16,16,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_116",-0.0490433392304375,16,16,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_119",-1.61468294834234,16,16,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_127",0.835677496460818,15,15,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_137m",-1.66016106331416,22,22,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_143",-1.38563248412031,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_145",0.0946213464258463,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_147",-3.28724225038529,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_156",-0.404168550376062,14,14,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_164",-3.80048768477847,13,13,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_178",-0.632357447991869,13,13,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_182",-2.65733395225355,13,13,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_184",-0.260435877566078,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_187",-3.47079257155729,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_193",-2.56218962836488,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_196",-4.76742132463212,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_197",-1.01472108302557,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_198",-3.34340051207432,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_201",1.34291478699412,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_202",-0.553221978526857,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_205",-1.63093365925213,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_206",-0.631114084841724,12,12,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_211",0.515276234720103,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_214",-1.78875036865694,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_217",-0.662760959830752,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_218",0.948774401832881,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_220",-2.58903160388707,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_221",-3.25845228013055,11,11,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_235",-1.05171366472417,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_240",-0.7090449140517,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_241",-0.311246533488067,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_257",-4.67035046840051,10,10,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_265",-2.82111927868318,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_266",0.392046552565241,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_278",-0.125896920848942,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_279",-1.20837026742166,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_283",-0.164932289937471,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_284",-1.34197940903667,9,9,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_289",-1.76371854474352,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_290",-3.94120791614831,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_292",0.169032113466192,8,8,100
"uploadFile1_BCLSP0195LCMCPTCISconc5TP120rep3_120_5","rKIDNEY_295",-0.537657714671421,8,8,100
