sample_id	experiment	time	time_unit	conc_unit	conc_level	module	module_size	eg_score	moduleCoverage	moduleCoveragePercetage
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_233	10	8.17150829632511	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_234	10	-0.987030089608655	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_235	10	6.28543368407657	10	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_238	10	-0.623986841597757	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_239	10	1.74960938713698	8	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_240	10	3.55642810079075	10	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_241	10	0.705191046266489	10	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_242	10	-1.47007127123611	8	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_243	10	0.853849274834373	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_244	10	-1.57416764577386	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_245	10	0.182034826434316	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_247	10	1.53378135102891	8	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_249	10	0.36645753464005	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_250	10	-0.725083535587577	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_251	10	1.33578310620834	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_252	10	1.75870508922975	8	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_253	10	-0.605600692698713	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_254	10	-2.12142657799844	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_255	10	1.13064698012722	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_257	10	10.6210305587851	10	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_258	10	-1.09814594722291	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_259	10	2.74866003771278	9	90
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_260	10	-0.487186105665326	8	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_261	9	0.706588681115234	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_262	9	2.75977673063172	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_263	9	-1.84845736751769	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_264	9	-1.76439094577091	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_265	9	-0.395367491691351	9	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_266	9	1.95628332533476	9	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_267	9	-1.45764929198778	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_268	9	-2.39460749485644	6	66.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_270	9	0.730803877950338	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_271	9	3.70272742248263	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_272	9	3.09510046642195	7	77.8
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_273	9	-0.680219138922968	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_274	9	-2.94771310025796	7	77.8
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_275	9	-1.41116781043378	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_276	9	2.65697317477934	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_277	9	2.03663693470925	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_278	9	-0.453138990962328	9	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_279	9	2.48387073595346	9	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_280	9	3.41260067809289	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_281	9	4.18404088025584	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_283	9	1.11410819155324	9	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_284	9	2.25902311912283	9	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_285	9	1.45289136325466	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_286	9	-1.11150142715839	7	77.8
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_287	9	2.58923313825339	8	88.9
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_288	9	-0.530706733172693	6	66.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_289	8	1.1460719073533	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_290	8	4.93185894963967	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_291	8	-0.270933945005033	4	50
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_292	8	-4.76974369979151	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_294	8	-0.26544616511693	4	50
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_295	8	0.635349286994193	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_296	8	-2.82088023457598	4	50
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_297	8	1.28005429631709	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_298	8	1.77159990360859	6	75
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_299	8	-0.781519102553566	6	75
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_300	8	3.97605156710108	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_301	8	6.23617941855011	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_302	8	-3.40181560227263	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_303	8	-2.61697278926219	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_304	8	3.94328092283516	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_305	8	4.29598099737949	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_306	8	0.589602005145531	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_307	8	-0.49121750958474	3	37.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_308	8	2.74600920539014	6	75
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_309	8	6.03236333918868	6	75
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_310	8	3.17958989575392	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_312	8	6.4446298347114	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_313	8	2.0314224410164	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_314	8	1.59778656856501	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_315	8	0.759522354478603	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_316	8	3.19380614194574	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_317	8	8.93690680672338	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_319	8	5.16548611663725	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_320	8	1.67835056139109	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_321	8	0.894234427297858	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_322	8	0.543363139372907	6	75
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_323	8	-1.40833571496809	8	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_324	8	4.20930984650959	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_325	8	-1.4177938705588	7	87.5
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_326	7	-0.242772171957665	6	85.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_327	7	3.13591804800768	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_328	7	1.04448975152947	5	71.4
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_329	7	1.03752168889486	6	85.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_330	7	9.28852303723488	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_331	7	-4.08182578649761	6	85.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_332	7	5.66663302481272	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_333	7	-0.44856059789388	5	71.4
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_334	7	0.458953931764432	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_335	7	-1.69651874124625	5	71.4
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_336	7	4.99820443026598	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_337	7	2.80244537033948	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_338	7	-2.846583657331	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_339	7	-0.633600562902723	6	85.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_340	7	7.80710041952805	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_341	7	-0.624559134290028	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_342	7	1.32973126462668	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_343	7	4.3025040688804	6	85.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_344	7	0.460107200938391	6	85.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_345	7	2.19383048949477	6	85.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_346	7	-1.6442548916083	6	85.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_347	7	-1.13945969823663	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_348	7	0.962048398091769	7	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_349	7	-0.0524562756998846	5	71.4
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_351	6	-0.129282593970613	5	83.3
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_352	6	2.59370582989289	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_353	6	-2.51847860969102	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_354	6	1.06950729552493	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_355	6	0.151946387808577	3	50
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_356	6	1.60800538435942	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_357	6	0.556655274917859	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_358	6	7.24884831290649	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_359	6	3.48358046842193	5	83.3
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_360	6	1.61645489744125	4	66.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_361	6	0.697084863452903	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_362	6	4.62046456347732	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_363	6	0.333647961386148	5	83.3
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_364	6	2.02224237603182	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_365	6	3.26672112518043	4	66.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_366	6	-2.13110375594104	5	83.3
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_367	6	-4.4981322543637	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_368	6	0.501152258516603	4	66.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_369	6	-0.255588546948613	1	16.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_370	6	0.676148865803028	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_371	6	-2.26443072420687	5	83.3
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_372	6	-0.110464818952024	4	66.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_373	6	2.76914991458293	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_374	6	0.179122480636764	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_375	6	0.576376099757362	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_376	6	-0.7442233345278	4	66.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_377	6	8.44494003210952	4	66.7
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_378	6	0.847197939965345	6	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_379	6	-1.4817574646226	5	83.3
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_380	5	1.01963845052643	3	60
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_381	5	-6.5958792160856	5	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_382	5	1.44758060275586	2	40
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_383	5	3.03394569971701	5	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_384	5	0.385952031324756	4	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_385	5	2.06498750146317	5	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_386	5	-2.19167405214299	5	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_387	5	0.1619302527458	5	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_388	5	0.647723757150689	2	40
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_389	5	2.71345680158462	5	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_390	5	-0.417120734615027	5	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_391	5	0.936514202077546	3	60
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_392	5	3.77305413704192	5	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_393	5	-4.15048616035762	5	100
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_394	5	3.54474205273915	3	60
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_395	5	3.44534416984842	4	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_396	5	-3.32697758804077	4	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_397	5	3.86226914783271	4	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_398	5	3.16722901883155	4	80
uploadFile1_SINGLE_1_240_5	uploadFile1_1	240	day	concUnit	3	rKIDNEY_399	5	5.98260600653611	5	100
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_1	2747	0.0829174026718322	1461	53.2
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_2m	1123	0.342773216466634	976	86.9
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_3m	609	-1.8213157937294	512	84.1
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_5m	318	-0.330099155407498	288	90.6
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_6m	244	1.24567898248756	202	82.8
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_7m	221	-1.68097006134359	202	91.4
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_8m	145	1.70776490762262	124	85.5
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_9m	165	-1.54188774412965	146	88.5
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_10m	118	-0.651423101441694	111	94.1
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_12m	135	-1.38235284839057	122	90.4
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_13	81	-1.37027122516694	73	90.1
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_14m	87	-1.91926124676633	77	88.5
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_15	77	0.742253468604081	38	49.4
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_16m	80	-1.23406948905998	61	76.2
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_18m	103	-0.659458092910232	86	83.5
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_19	57	-3.27700152644446	55	96.5
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_21	45	0.302752915456877	39	86.7
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_22	45	0.0283892133620758	38	84.4
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_23m	60	-3.31801803626105	55	91.7
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_25m	60	-1.39359455826102	50	83.3
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_26m	64	-0.382410088673203	57	89.1
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_28m	82	-1.25783242287331	72	87.8
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_29	37	1.80699406076617	33	89.2
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_30m	56	-2.09814031260707	48	85.7
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_31m	53	0.0907626857009085	46	86.8
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_32m	74	0.121818200244109	69	93.2
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_33	34	2.98165551714705	29	85.3
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_34m	47	-0.42454840081793	45	95.7
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_35m	47	-0.705361174163966	31	66
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_36m	60	-0.951046678802957	52	86.7
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_37m	74	0.0102013025447266	64	86.5
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_38m	47	-1.36093471767763	42	89.4
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_39m	55	-4.62197992609972	51	92.7
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_40m	50	-1.08934982615272	47	94
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_41m	44	-2.00196396814141	38	86.4
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_42m	75	0.198746108101732	69	92
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_43m	54	-0.598333855996527	48	88.9
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_44	29	0.255834139128151	24	82.8
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_45m	46	0.17813310983957	43	93.5
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_46	27	-0.125860284659989	25	92.6
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_51m	38	-0.106715089284964	31	81.6
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_53	25	1.12526217026884	21	84
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_54	25	-1.11620523508477	22	88
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_55	25	-2.9281929900046	22	88
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_56	24	-0.762970124291332	23	95.8
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_57m	35	-0.193402315996019	27	77.1
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_58m	32	-0.70768396389437	28	87.5
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_59m	36	-1.13546227118833	33	91.7
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_62	24	-1.97863667877631	20	83.3
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_63m	31	-1.49215866438948	28	90.3
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_64m	44	1.48810913468416	39	88.6
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_65	23	-1.07913566477244	20	87
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_67	23	0.570126591282276	22	95.7
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_68m	39	-2.23188952246873	34	87.2
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_69	23	-0.288327557238342	20	87
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_70	22	0.538751347857688	20	90.9
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_71	22	-1.43385899584574	17	77.3
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_72m	39	-0.490336840499847	38	97.4
uploadFile1_SINGLE_1_24_5	uploadFile1_1	24	day	concUnit	3	rKIDNEY_73	22	0.951730294746524	19	86.4
